# timestamp x y z qx qy qz qw
1335704127.719834 76.181701 108.837028 -3.266038 -0.015404 -0.000618 -0.312421 0.949819
1335704128.110722 76.188769 108.834717 -3.265769 -0.015545 0.002147 -0.311424 0.950142
1335704128.510488 76.188713 108.834735 -3.265771 -0.015398 0.006348 -0.311381 0.950139
1335704128.910287 76.178350 108.838099 -3.266011 -0.015283 -0.000150 -0.313457 0.949480
1335704129.310450 76.179787 108.837640 -3.266023 -0.015229 0.002664 -0.312760 0.949706
1335704129.710397 76.184900 108.835983 -3.265916 -0.015184 -0.000690 -0.312398 0.949830
1335704130.111384 76.195377 108.832575 -3.265517 -0.015449 0.009186 -0.310583 0.950376
1335704130.510772 76.182955 108.836624 -3.265991 -0.015422 0.001617 -0.312604 0.949757
1335704130.910175 76.182177 108.836878 -3.266020 -0.015226 0.005058 -0.312758 0.949697
1335704131.309841 76.183163 108.836556 -3.265983 -0.015097 0.000793 -0.312256 0.949878
1335704131.710447 76.190778 108.834067 -3.265692 -0.015320 0.004015 -0.311321 0.950173
1335704132.110342 76.190117 108.834282 -3.265717 -0.015427 0.005862 -0.311478 0.950110
1335704132.512317 76.182611 108.836737 -3.266004 -0.015307 0.001754 -0.313002 0.949628
1335704132.910492 76.184644 108.836072 -3.265926 -0.015286 0.001246 -0.312647 0.949745
1335704133.310195 76.192628 108.833467 -3.265622 -0.015339 0.004784 -0.310618 0.950399
1335704133.710588 76.191792 108.833739 -3.265654 -0.015387 0.009536 -0.310829 0.950293
1335704134.111488 76.182663 108.836721 -3.266002 -0.015045 0.008720 -0.313027 0.949585
1335704134.510316 76.182558 108.836755 -3.266006 -0.015227 0.011783 -0.313100 0.949525
1335704134.910322 76.182558 108.836755 -3.266006 -0.015137 0.008905 -0.313090 0.949561
1335704135.310810 76.184917 108.835983 -3.265916 -0.014935 0.006972 -0.312670 0.949719
1335704135.710459 76.187099 108.835270 -3.265833 -0.014729 0.006678 -0.312337 0.949834
1335704136.110229 76.189067 108.834627 -3.265758 -0.014845 0.013706 -0.311992 0.949870
1335704136.510780 76.180898 108.837297 -3.266032 -0.014834 0.008550 -0.313331 0.949490
1335704136.910659 76.178463 108.838075 -3.266012 -0.014883 0.008288 -0.313073 0.949576
1335704137.310358 76.183732 108.836380 -3.265961 -0.014653 0.015213 -0.312382 0.949722
1335704137.710143 76.188570 108.834802 -3.265777 -0.014766 0.014388 -0.312234 0.949781
1335704138.110685 76.182552 108.836771 -3.266006 -0.014539 0.019319 -0.313103 0.949411
1335704138.510371 76.172463 108.840007 -3.265964 -0.014564 0.011507 -0.314468 0.949086
1335704138.909390 76.171933 108.840181 -3.265960 -0.014609 0.010323 -0.313554 0.949402
1335704139.310419 76.186264 108.835574 -3.265865 -0.014399 0.020647 -0.313138 0.949374
1335704139.710795 76.180744 108.837375 -3.266031 -0.014132 0.018688 -0.313735 0.949221
1335704140.110771 76.169991 108.840816 -3.265945 -0.013842 0.009659 -0.313997 0.949274
1335704140.510790 76.171016 108.840491 -3.265953 -0.013905 0.009113 -0.312645 0.949725
1335704140.910178 76.185814 108.835743 -3.265883 -0.014532 0.019700 -0.312340 0.949655
1335704141.310406 76.176914 108.838618 -3.266000 -0.014579 0.014887 -0.314066 0.949173
1335704141.710424 76.173658 108.839659 -3.265974 -0.014460 0.016916 -0.314147 0.949114
1335704142.110717 76.167570 108.841607 -3.265926 -0.014488 0.009533 -0.313181 0.949535
1335704142.510668 76.181389 108.837202 -3.266036 -0.014343 0.018508 -0.311903 0.949825
1335704142.910393 76.175955 108.838937 -3.265993 -0.014045 0.007083 -0.313532 0.949447
1335704143.310167 76.174807 108.839304 -3.265983 -0.014522 0.000770 -0.312559 0.949787
1335704143.710537 76.188959 108.834741 -3.265764 -0.014647 0.012940 -0.311774 0.949955
1335704144.110167 76.185198 108.835971 -3.265907 -0.014589 0.004607 -0.312485 0.949799
1335704144.510611 76.184325 108.836256 -3.265940 -0.014728 0.007811 -0.312990 0.949610
1335704144.914232 76.177535 108.838445 -3.266005 -0.014611 -0.000683 -0.313301 0.949541
1335704145.316561 76.187520 108.835219 -3.265819 -0.014520 0.007480 -0.311918 0.949969
1335704145.710808 76.189277 108.834646 -3.265752 -0.014967 0.004464 -0.312446 0.949807
1335704146.110333 76.187482 108.835234 -3.265820 -0.015393 0.005472 -0.312623 0.949737
1335704146.510247 76.186241 108.835639 -3.265867 -0.015431 0.005964 -0.312492 0.949776
1335704146.910269 76.184717 108.836137 -3.265926 -0.014948 0.005497 -0.312174 0.949892
1335704147.309691 76.184717 108.836137 -3.265926 -0.015356 0.005019 -0.312147 0.949896
1335704147.712016 76.184717 108.836137 -3.265926 -0.015252 0.002251 -0.312111 0.949921
1335704148.114427 76.188339 108.834955 -3.265788 -0.015303 0.001965 -0.312171 0.949901
1335704148.516857 76.188811 108.834801 -3.265770 -0.015390 0.001012 -0.312234 0.949880
1335704148.910619 76.172555 108.839935 -3.265964 -0.016069 -0.026433 -0.308804 0.950622
1335704149.311192 76.177722 108.838040 -3.266003 -0.015929 -0.065927 -0.334536 0.939939
1335704149.710144 76.188249 108.833980 -3.265765 -0.016349 -0.176020 -0.390959 0.903272
1335704150.110593 76.331138 108.763868 -3.259660 -0.009564 -0.232111 -0.488281 0.841198
1335704150.510316 76.692875 108.537972 -3.242597 0.005739 -0.156936 -0.603101 0.782054
1335704150.913429 77.165509 108.172034 -3.217896 0.011077 -0.071113 -0.707393 0.703146
1335704151.311463 77.637425 107.755725 -3.191566 -0.001247 -0.036236 -0.727855 0.684772
