# timestamp x y z qx qy qz qw
1335704127.712909 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1335704128.112920 0.011591 -0.011756 -0.009965 0.000000 0.000000 0.000490 1.000000
1335704128.512940 0.014026 -0.035666 -0.011447 0.000000 0.000000 0.000311 1.000000
1335704128.912963 0.014446 -0.005604 -0.003082 0.000000 0.000000 -0.000189 1.000000
1335704129.312981 0.014177 -0.007341 -0.001800 0.000000 0.000000 0.000252 1.000000
1335704129.713031 0.005377 -0.014257 -0.003229 0.000000 0.000000 0.000000 1.000000
1335704130.113040 0.019143 -0.028858 -0.008295 0.000000 0.000000 0.000884 1.000000
1335704130.513037 0.015453 -0.013709 -0.006700 0.000000 0.000000 0.000014 1.000000
1335704130.913063 0.015528 -0.014578 -0.003827 0.000000 0.000000 -0.000086 1.000000
1335704131.313089 0.021604 -0.009601 -0.004429 0.000000 0.000000 0.000034 1.000000
1335704131.713120 0.029724 -0.029043 -0.006628 0.000000 0.000000 0.000425 1.000000
1335704132.113151 0.028998 -0.020586 -0.001992 0.000000 0.000000 0.000205 1.000000
1335704132.513154 0.023961 -0.009558 -0.001784 0.000000 0.000000 -0.000059 1.000000
1335704132.913184 0.026275 -0.013588 -0.003743 0.000000 0.000000 0.000190 1.000000
1335704133.313210 0.025285 -0.026106 -0.005297 0.000000 0.000000 0.000919 1.000000
1335704133.713225 0.022361 -0.032063 -0.013166 0.000000 0.000000 0.000763 1.000000
1335704134.113262 0.008012 -0.037584 -0.015129 0.000000 0.000000 -0.000219 1.000000
1335704134.513265 -0.003673 -0.045031 -0.011039 0.000000 0.000000 -0.000230 1.000000
1335704134.913289 0.014555 -0.039691 -0.010719 0.000000 0.000000 -0.000215 1.000000
1335704135.313306 0.025458 -0.031518 -0.008159 0.000000 0.000000 0.000170 1.000000
1335704135.713330 0.005360 -0.040913 -0.014215 0.000000 0.000000 0.000041 1.000000
1335704136.113363 0.007638 -0.043465 -0.016639 0.000000 0.000000 -0.000109 1.000000
1335704136.513370 0.001297 -0.033911 -0.010757 0.000000 0.000000 -0.000303 1.000000
1335704136.913381 0.010818 -0.036489 -0.010784 0.000000 0.000000 -0.000100 1.000000
1335704137.313411 -0.000355 -0.054370 -0.009339 0.000000 0.000000 0.000151 1.000000
1335704137.713430 -0.002461 -0.042583 -0.013768 0.000000 0.000000 -0.000407 1.000000
1335704138.113454 0.011839 -0.072735 -0.084445 0.000000 0.000000 -0.000392 1.000000
1335704138.513463 -0.000111 -0.039257 -0.012377 0.000000 0.000000 -0.000716 1.000000
