seq,wall_ts,x,y
0,1776513592.757,-75.300,-23.500
1,1776513592.757,-75.237,-23.457
2,1776513592.757,-75.188,-23.449
3,1776513592.757,-75.139,-23.438
4,1776513592.757,-75.089,-23.442
5,1776513592.757,-75.046,-23.466
6,1776513592.757,-75.017,-23.508
7,1776513592.757,-74.991,-23.465
8,1776513592.757,-74.957,-23.428
9,1776513592.757,-74.914,-23.403
10,1776513592.757,-74.868,-23.383
11,1776513592.757,-74.822,-23.363
12,1776513592.757,-74.792,-23.323
13,1776513592.757,-74.754,-23.291
14,1776513592.757,-74.710,-23.267
15,1776513592.757,-74.661,-23.276
16,1776513592.757,-74.612,-23.288
17,1776513592.757,-74.563,-23.298
18,1776513592.757,-74.515,-23.312
19,1776513592.757,-74.467,-23.327
20,1776513592.757,-74.421,-23.345
21,1776513592.757,-74.376,-23.366
22,1776513592.757,-74.332,-23.391
23,1776513592.757,-74.290,-23.419
24,1776513592.757,-74.250,-23.449
25,1776513592.757,-74.212,-23.481
26,1776513592.757,-74.174,-23.513
27,1776513592.757,-74.139,-23.548
28,1776513592.757,-74.105,-23.586
29,1776513592.757,-74.072,-23.623
30,1776513592.757,-74.041,-23.663
31,1776513592.757,-74.014,-23.705
32,1776513592.757,-74.016,-23.754
33,1776513592.757,-73.992,-23.799
34,1776513592.757,-73.970,-23.843
35,1776513592.757,-73.948,-23.888
36,1776513592.757,-73.926,-23.933
37,1776513592.757,-73.903,-23.978
38,1776513592.757,-73.890,-24.026
39,1776513592.757,-73.904,-24.074
40,1776513592.757,-73.888,-24.121
41,1776513592.757,-73.871,-24.168
42,1776513592.757,-73.855,-24.215
43,1776513592.757,-73.839,-24.263
44,1776513592.757,-73.823,-24.310
45,1776513592.757,-73.805,-24.357
46,1776513592.757,-73.785,-24.403
47,1776513592.757,-73.762,-24.447
48,1776513592.757,-73.737,-24.490
49,1776513592.757,-73.711,-24.533
50,1776513592.757,-73.679,-24.571
51,1776513592.757,-73.647,-24.610
52,1776513592.757,-73.615,-24.649
53,1776513592.757,-73.582,-24.686
54,1776513592.757,-73.550,-24.725
55,1776513592.757,-73.518,-24.763
56,1776513592.757,-73.486,-24.802
57,1776513592.757,-73.454,-24.840
58,1776513592.757,-73.423,-24.879
59,1776513592.757,-73.391,-24.917
60,1776513592.757,-73.359,-24.955
61,1776513592.757,-73.327,-24.994
62,1776513592.757,-73.295,-25.032
63,1776513592.757,-73.263,-25.071
64,1776513592.757,-73.230,-25.109
65,1776513592.757,-73.200,-25.148
66,1776513592.757,-73.168,-25.187
67,1776513592.757,-73.136,-25.226
68,1776513592.757,-73.104,-25.264
69,1776513592.757,-73.072,-25.302
70,1776513592.757,-73.039,-25.340
71,1776513592.757,-73.007,-25.378
72,1776513592.757,-72.974,-25.416
73,1776513592.757,-72.941,-25.454
74,1776513592.757,-72.908,-25.491
75,1776513592.757,-72.876,-25.529
76,1776513592.757,-72.843,-25.567
77,1776513592.757,-72.810,-25.604
78,1776513592.757,-72.778,-25.643
79,1776513592.757,-72.745,-25.680
80,1776513592.757,-72.711,-25.717
81,1776513592.757,-72.676,-25.753
82,1776513592.757,-72.641,-25.789
83,1776513592.757,-72.606,-25.824
84,1776513592.757,-72.567,-25.855
85,1776513592.757,-72.528,-25.887
86,1776513592.757,-72.486,-25.915
87,1776513592.757,-72.445,-25.943
88,1776513592.757,-72.404,-25.972
89,1776513592.757,-72.363,-26.000
90,1776513592.757,-72.322,-26.028
91,1776513592.757,-72.281,-26.057
92,1776513592.757,-72.240,-26.085
93,1776513592.757,-72.199,-26.115
94,1776513592.757,-72.160,-26.146
95,1776513592.757,-72.121,-26.177
96,1776513592.757,-72.080,-26.206
97,1776513592.757,-72.043,-26.239
98,1776513592.757,-72.008,-26.275
99,1776513592.757,-71.972,-26.310
100,1776513592.757,-71.939,-26.347
101,1776513592.757,-71.907,-26.386
102,1776513592.757,-71.871,-26.421
103,1776513592.757,-71.837,-26.457
104,1776513592.757,-71.804,-26.495
105,1776513592.757,-71.784,-26.541
106,1776513592.757,-71.793,-26.590
107,1776513592.757,-71.824,-26.629
108,1776513592.757,-71.794,-26.670
109,1776513592.757,-71.766,-26.711
110,1776513592.757,-71.738,-26.753
111,1776513592.757,-71.712,-26.795
112,1776513592.757,-71.674,-26.828
113,1776513592.757,-71.640,-26.865
114,1776513592.757,-71.608,-26.903
115,1776513592.757,-71.593,-26.951
116,1776513592.757,-71.600,-27.000
117,1776513592.757,-71.600,-27.100
118,1776513592.757,-71.600,-27.200
119,1776513592.757,-71.638,-27.281
