seq,wall_ts,x,y
0,1776513449.958,-80.500,-20.700
1,1776513449.958,-80.524,-20.619
2,1776513449.958,-80.476,-20.633
3,1776513449.958,-80.438,-20.666
4,1776513449.958,-80.410,-20.707
5,1776513449.958,-80.360,-20.710
6,1776513449.958,-80.321,-20.742
7,1776513449.958,-80.327,-20.792
8,1776513449.958,-80.278,-20.801
9,1776513449.958,-80.233,-20.822
10,1776513449.958,-80.231,-20.872
11,1776513449.958,-80.185,-20.891
12,1776513449.958,-80.140,-20.912
13,1776513449.958,-80.124,-20.960
14,1776513449.958,-80.140,-21.007
15,1776513449.958,-80.099,-21.037
16,1776513449.958,-80.071,-21.078
17,1776513449.958,-80.046,-21.121
18,1776513449.958,-80.016,-21.161
19,1776513449.958,-79.997,-21.207
20,1776513449.958,-79.977,-21.253
21,1776513449.958,-79.957,-21.299
22,1776513449.958,-79.935,-21.344
23,1776513449.958,-79.910,-21.387
24,1776513449.958,-79.880,-21.428
25,1776513449.958,-79.855,-21.471
26,1776513449.958,-79.830,-21.514
27,1776513449.958,-79.790,-21.545
28,1776513449.958,-79.759,-21.584
29,1776513449.958,-79.726,-21.621
30,1776513449.958,-79.692,-21.658
31,1776513449.958,-79.665,-21.700
32,1776513449.958,-79.631,-21.736
33,1776513449.958,-79.590,-21.765
34,1776513449.958,-79.558,-21.803
35,1776513449.958,-79.519,-21.835
36,1776513449.958,-79.487,-21.873
37,1776513449.958,-79.456,-21.913
38,1776513449.958,-79.419,-21.946
39,1776513449.958,-79.385,-21.983
40,1776513449.958,-79.351,-22.020
41,1776513449.958,-79.312,-22.051
42,1776513449.958,-79.284,-22.093
43,1776513449.958,-79.252,-22.131
44,1776513449.958,-79.214,-22.163
45,1776513449.958,-79.169,-22.185
46,1776513449.958,-79.128,-22.214
47,1776513449.958,-79.088,-22.243
48,1776513449.958,-79.047,-22.272
49,1776513449.958,-79.007,-22.302
50,1776513449.958,-78.966,-22.331
51,1776513449.958,-78.926,-22.361
52,1776513449.958,-78.883,-22.387
53,1776513449.958,-78.842,-22.414
54,1776513449.958,-78.800,-22.442
55,1776513449.958,-78.758,-22.470
56,1776513449.958,-78.717,-22.497
57,1776513449.958,-78.675,-22.524
58,1776513449.958,-78.633,-22.552
59,1776513449.958,-78.590,-22.577
60,1776513449.958,-78.546,-22.601
61,1776513449.958,-78.502,-22.626
62,1776513449.958,-78.459,-22.650
63,1776513449.958,-78.416,-22.675
64,1776513449.958,-78.372,-22.700
65,1776513449.958,-78.329,-22.726
66,1776513449.958,-78.286,-22.751
67,1776513449.958,-78.243,-22.776
68,1776513449.958,-78.200,-22.801
69,1776513449.958,-78.157,-22.827
70,1776513449.958,-78.114,-22.853
71,1776513449.958,-78.071,-22.878
72,1776513449.958,-78.028,-22.904
73,1776513449.958,-77.985,-22.930
74,1776513449.958,-77.942,-22.956
75,1776513449.958,-77.900,-22.982
76,1776513449.958,-77.857,-23.008
77,1776513449.958,-77.814,-23.034
78,1776513449.958,-77.772,-23.060
79,1776513449.958,-77.729,-23.086
80,1776513449.958,-77.686,-23.112
81,1776513449.958,-77.644,-23.138
82,1776513449.958,-77.601,-23.164
83,1776513449.958,-77.558,-23.190
84,1776513449.958,-77.516,-23.216
85,1776513449.958,-77.473,-23.243
86,1776513449.958,-77.431,-23.269
87,1776513449.958,-77.388,-23.295
88,1776513449.958,-77.346,-23.321
89,1776513449.958,-77.303,-23.348
90,1776513449.958,-77.260,-23.374
91,1776513449.958,-77.218,-23.400
92,1776513449.958,-77.175,-23.427
93,1776513449.958,-77.133,-23.453
94,1776513449.958,-77.090,-23.479
95,1776513449.958,-77.048,-23.506
96,1776513449.958,-77.005,-23.532
97,1776513449.958,-76.963,-23.558
98,1776513449.958,-76.920,-23.584
99,1776513449.958,-76.878,-23.611
100,1776513449.958,-76.835,-23.637
101,1776513449.958,-76.793,-23.663
102,1776513449.958,-76.750,-23.690
103,1776513449.958,-76.708,-23.716
104,1776513449.958,-76.665,-23.742
105,1776513449.958,-76.622,-23.768
106,1776513449.958,-76.580,-23.794
107,1776513449.958,-76.537,-23.821
108,1776513449.958,-76.495,-23.847
109,1776513449.958,-76.452,-23.873
110,1776513449.958,-76.409,-23.899
111,1776513449.958,-76.367,-23.925
112,1776513449.958,-76.324,-23.951
113,1776513449.958,-76.282,-23.978
114,1776513449.958,-76.239,-24.004
115,1776513449.958,-76.196,-24.030
116,1776513449.958,-76.154,-24.056
117,1776513449.958,-76.111,-24.082
118,1776513449.958,-76.068,-24.108
119,1776513449.958,-76.026,-24.134
120,1776513449.958,-75.983,-24.160
121,1776513449.958,-75.940,-24.186
122,1776513449.958,-75.898,-24.213
123,1776513449.958,-75.856,-24.239
124,1776513449.958,-75.813,-24.265
125,1776513449.958,-75.769,-24.290
126,1776513449.958,-75.726,-24.315
127,1776513449.958,-75.683,-24.341
128,1776513449.958,-75.640,-24.365
129,1776513449.958,-75.597,-24.392
130,1776513449.958,-75.554,-24.417
131,1776513449.958,-75.511,-24.442
132,1776513449.958,-75.466,-24.463
133,1776513449.958,-75.422,-24.487
134,1776513449.958,-75.381,-24.517
135,1776513449.958,-75.338,-24.542
136,1776513449.958,-75.292,-24.561
137,1776513449.958,-75.245,-24.578
138,1776513449.958,-75.200,-24.600
139,1776513449.958,-75.100,-24.700
140,1776513449.958,-75.000,-24.800
141,1776513449.958,-74.900,-24.900
142,1776513449.958,-74.914,-24.922
