seq,wall_ts,x,y
0,1776513722.975,-75.400,-23.600
1,1776513722.975,-75.345,-23.596
2,1776513722.975,-75.298,-23.614
3,1776513722.975,-75.274,-23.571
4,1776513722.975,-75.242,-23.532
5,1776513722.975,-75.201,-23.504
6,1776513722.975,-75.176,-23.461
7,1776513722.975,-75.143,-23.423
8,1776513722.975,-75.103,-23.393
9,1776513722.975,-75.080,-23.349
10,1776513722.975,-75.049,-23.309
11,1776513722.975,-74.999,-23.312
12,1776513722.975,-74.955,-23.290
13,1776513722.975,-74.910,-23.267
14,1776513722.975,-74.865,-23.245
15,1776513722.975,-74.820,-23.223
16,1776513722.975,-74.788,-23.185
17,1776513722.975,-74.750,-23.153
18,1776513722.975,-74.706,-23.129
19,1776513722.975,-74.656,-23.139
20,1776513722.975,-74.611,-23.160
21,1776513722.975,-74.562,-23.167
22,1776513722.975,-74.513,-23.176
23,1776513722.975,-74.463,-23.184
24,1776513722.975,-74.414,-23.194
25,1776513722.975,-74.366,-23.206
26,1776513722.975,-74.320,-23.226
27,1776513722.975,-74.274,-23.247
28,1776513722.975,-74.232,-23.273
29,1776513722.975,-74.191,-23.302
30,1776513722.975,-74.154,-23.335
31,1776513722.975,-74.119,-23.372
32,1776513722.975,-74.083,-23.406
33,1776513722.975,-74.050,-23.444
34,1776513722.975,-74.019,-23.483
35,1776513722.975,-74.001,-23.530
36,1776513722.975,-74.015,-23.578
37,1776513722.975,-73.993,-23.622
38,1776513722.975,-73.970,-23.667
39,1776513722.975,-73.948,-23.711
40,1776513722.975,-73.926,-23.756
41,1776513722.975,-73.904,-23.801
42,1776513722.975,-73.884,-23.847
43,1776513722.975,-73.864,-23.893
44,1776513722.975,-73.844,-23.939
45,1776513722.975,-73.823,-23.984
46,1776513722.975,-73.802,-24.030
47,1776513722.975,-73.782,-24.076
48,1776513722.975,-73.762,-24.121
49,1776513722.975,-73.741,-24.166
50,1776513722.975,-73.719,-24.211
51,1776513722.975,-73.699,-24.257
52,1776513722.975,-73.679,-24.303
53,1776513722.975,-73.657,-24.348
54,1776513722.975,-73.635,-24.393
55,1776513722.975,-73.612,-24.437
56,1776513722.975,-73.591,-24.483
57,1776513722.975,-73.569,-24.528
58,1776513722.975,-73.547,-24.573
59,1776513722.975,-73.524,-24.617
60,1776513722.975,-73.501,-24.661
61,1776513722.975,-73.479,-24.706
62,1776513722.975,-73.458,-24.751
63,1776513722.975,-73.436,-24.797
64,1776513722.975,-73.414,-24.841
65,1776513722.975,-73.392,-24.886
66,1776513722.975,-73.370,-24.931
67,1776513722.975,-73.348,-24.976
68,1776513722.975,-73.325,-25.020
69,1776513722.975,-73.302,-25.065
70,1776513722.975,-73.274,-25.106
71,1776513722.975,-73.246,-25.148
72,1776513722.975,-73.217,-25.188
73,1776513722.975,-73.181,-25.224
74,1776513722.975,-73.147,-25.260
75,1776513722.975,-73.112,-25.296
76,1776513722.975,-73.076,-25.330
77,1776513722.975,-73.040,-25.365
78,1776513722.975,-73.005,-25.401
79,1776513722.975,-72.970,-25.436
80,1776513722.975,-72.934,-25.472
81,1776513722.975,-72.900,-25.508
82,1776513722.975,-72.865,-25.543
83,1776513722.975,-72.829,-25.579
84,1776513722.975,-72.794,-25.614
85,1776513722.975,-72.759,-25.650
86,1776513722.975,-72.723,-25.685
87,1776513722.975,-72.689,-25.721
88,1776513722.975,-72.653,-25.756
89,1776513722.975,-72.618,-25.791
90,1776513722.975,-72.580,-25.824
91,1776513722.975,-72.543,-25.858
92,1776513722.975,-72.506,-25.891
93,1776513722.975,-72.467,-25.923
94,1776513722.975,-72.428,-25.954
95,1776513722.975,-72.387,-25.983
96,1776513722.975,-72.347,-26.013
97,1776513722.975,-72.308,-26.044
98,1776513722.975,-72.266,-26.071
99,1776513722.975,-72.225,-26.099
100,1776513722.975,-72.185,-26.129
101,1776513722.975,-72.146,-26.161
102,1776513722.975,-72.108,-26.194
103,1776513722.975,-72.072,-26.228
104,1776513722.975,-72.038,-26.265
105,1776513722.975,-72.006,-26.303
106,1776513722.975,-71.991,-26.351
107,1776513722.975,-72.000,-26.400
108,1776513722.975,-71.900,-26.500
109,1776513722.975,-71.800,-26.600
110,1776513722.975,-71.800,-26.700
111,1776513722.975,-71.800,-26.800
112,1776513722.975,-71.700,-26.900
113,1776513722.975,-71.600,-27.000
114,1776513722.975,-71.600,-27.100
115,1776513722.975,-71.600,-27.200
116,1776513722.975,-71.638,-27.281
