seq,wall_ts,x,y
0,1776513381.657,-87.600,-15.700
1,1776513381.657,-87.529,-15.746
2,1776513381.657,-87.485,-15.770
3,1776513381.657,-87.446,-15.801
4,1776513381.657,-87.407,-15.832
5,1776513381.657,-87.368,-15.863
6,1776513381.657,-87.330,-15.895
7,1776513381.657,-87.291,-15.926
8,1776513381.657,-87.252,-15.958
9,1776513381.657,-87.213,-15.990
10,1776513381.657,-87.175,-16.022
11,1776513381.657,-87.136,-16.053
12,1776513381.657,-87.097,-16.085
13,1776513381.657,-87.059,-16.117
14,1776513381.657,-87.020,-16.149
15,1776513381.657,-86.982,-16.181
16,1776513381.657,-86.943,-16.213
17,1776513381.657,-86.905,-16.245
18,1776513381.657,-86.866,-16.276
19,1776513381.657,-86.828,-16.308
20,1776513381.657,-86.789,-16.340
21,1776513381.657,-86.751,-16.372
22,1776513381.657,-86.712,-16.404
23,1776513381.657,-86.674,-16.436
24,1776513381.657,-86.635,-16.468
25,1776513381.657,-86.597,-16.500
26,1776513381.657,-86.558,-16.532
27,1776513381.657,-86.520,-16.564
28,1776513381.657,-86.481,-16.596
29,1776513381.657,-86.443,-16.628
30,1776513381.657,-86.405,-16.659
31,1776513381.657,-86.366,-16.691
32,1776513381.657,-86.328,-16.723
33,1776513381.657,-86.289,-16.755
34,1776513381.657,-86.250,-16.787
35,1776513381.657,-86.212,-16.819
36,1776513381.657,-86.173,-16.851
37,1776513381.657,-86.135,-16.883
38,1776513381.657,-86.096,-16.915
39,1776513381.657,-86.058,-16.946
40,1776513381.657,-86.019,-16.978
41,1776513381.657,-85.981,-17.010
42,1776513381.657,-85.942,-17.042
43,1776513381.657,-85.904,-17.074
44,1776513381.657,-85.865,-17.106
45,1776513381.657,-85.827,-17.138
46,1776513381.657,-85.788,-17.169
47,1776513381.657,-85.750,-17.201
48,1776513381.657,-85.711,-17.233
49,1776513381.657,-85.672,-17.265
50,1776513381.657,-85.634,-17.297
51,1776513381.657,-85.595,-17.328
52,1776513381.657,-85.557,-17.360
53,1776513381.657,-85.518,-17.392
54,1776513381.657,-85.479,-17.424
55,1776513381.657,-85.441,-17.456
56,1776513381.657,-85.402,-17.487
57,1776513381.657,-85.364,-17.519
58,1776513381.657,-85.325,-17.551
59,1776513381.657,-85.286,-17.583
60,1776513381.657,-85.248,-17.614
61,1776513381.657,-85.209,-17.646
62,1776513381.657,-85.171,-17.678
63,1776513381.657,-85.132,-17.710
64,1776513381.657,-85.093,-17.741
65,1776513381.657,-85.055,-17.773
66,1776513381.657,-85.016,-17.805
67,1776513381.657,-84.977,-17.837
68,1776513381.657,-84.939,-17.868
69,1776513381.657,-84.900,-17.900
70,1776513381.657,-84.833,-18.017
