seq,wall_ts,x,y
0,1776513522.643,-75.300,-23.400
1,1776513522.643,-75.361,-23.377
2,1776513522.643,-75.379,-23.330
3,1776513522.643,-75.361,-23.284
4,1776513522.643,-75.344,-23.237
5,1776513522.643,-75.336,-23.187
6,1776513522.643,-75.325,-23.138
7,1776513522.643,-75.279,-23.119
8,1776513522.643,-75.242,-23.086
9,1776513522.643,-75.204,-23.054
10,1776513522.643,-75.180,-23.010
11,1776513522.643,-75.149,-22.971
12,1776513522.643,-75.100,-22.961
13,1776513522.643,-75.051,-22.951
14,1776513522.643,-75.002,-22.939
15,1776513522.643,-74.953,-22.948
16,1776513522.643,-74.905,-22.964
17,1776513522.643,-74.856,-22.970
18,1776513522.643,-74.806,-22.978
19,1776513522.643,-74.757,-22.984
20,1776513522.643,-74.707,-22.992
21,1776513522.643,-74.658,-22.999
22,1776513522.643,-74.609,-23.011
23,1776513522.643,-74.561,-23.024
24,1776513522.643,-74.514,-23.040
25,1776513522.643,-74.469,-23.063
26,1776513522.643,-74.427,-23.089
27,1776513522.643,-74.382,-23.111
28,1776513522.643,-74.354,-23.152
29,1776513522.643,-74.345,-23.201
30,1776513522.643,-74.295,-23.204
31,1776513522.643,-74.246,-23.213
32,1776513522.643,-74.197,-23.225
33,1776513522.643,-74.152,-23.246
34,1776513522.643,-74.112,-23.277
35,1776513522.643,-74.077,-23.312
36,1776513522.643,-74.043,-23.349
37,1776513522.643,-74.012,-23.388
38,1776513522.643,-73.996,-23.435
39,1776513522.643,-74.011,-23.483
40,1776513522.643,-73.988,-23.527
41,1776513522.643,-73.965,-23.572
42,1776513522.643,-73.943,-23.616
43,1776513522.643,-73.921,-23.661
44,1776513522.643,-73.899,-23.707
45,1776513522.643,-73.878,-23.752
46,1776513522.643,-73.858,-23.797
47,1776513522.643,-73.837,-23.843
48,1776513522.643,-73.817,-23.889
49,1776513522.643,-73.796,-23.934
50,1776513522.643,-73.776,-23.980
51,1776513522.643,-73.755,-24.025
52,1776513522.643,-73.734,-24.071
53,1776513522.643,-73.712,-24.116
54,1776513522.643,-73.692,-24.161
55,1776513522.643,-73.671,-24.207
56,1776513522.643,-73.649,-24.252
57,1776513522.643,-73.627,-24.297
58,1776513522.643,-73.605,-24.342
59,1776513522.643,-73.584,-24.387
60,1776513522.643,-73.562,-24.432
61,1776513522.643,-73.540,-24.477
62,1776513522.643,-73.517,-24.521
63,1776513522.643,-73.496,-24.566
64,1776513522.643,-73.474,-24.611
65,1776513522.643,-73.451,-24.656
66,1776513522.643,-73.428,-24.700
67,1776513522.643,-73.405,-24.745
68,1776513522.643,-73.383,-24.789
69,1776513522.643,-73.360,-24.834
70,1776513522.643,-73.337,-24.878
71,1776513522.643,-73.313,-24.922
72,1776513522.643,-73.294,-24.968
73,1776513522.643,-73.274,-25.014
74,1776513522.643,-73.253,-25.060
75,1776513522.643,-73.231,-25.104
76,1776513522.643,-73.207,-25.149
77,1776513522.643,-73.188,-25.195
78,1776513522.643,-73.168,-25.240
79,1776513522.643,-73.146,-25.285
80,1776513522.643,-73.123,-25.330
81,1776513522.643,-73.095,-25.371
82,1776513522.643,-73.066,-25.412
83,1776513522.643,-73.038,-25.453
84,1776513522.643,-73.010,-25.495
85,1776513522.643,-72.976,-25.532
86,1776513522.643,-72.941,-25.567
87,1776513522.643,-72.904,-25.601
88,1776513522.643,-72.867,-25.634
89,1776513522.643,-72.828,-25.666
90,1776513522.643,-72.787,-25.694
91,1776513522.643,-72.745,-25.722
92,1776513522.643,-72.704,-25.750
93,1776513522.643,-72.662,-25.778
94,1776513522.643,-72.621,-25.805
95,1776513522.643,-72.587,-25.842
96,1776513522.643,-72.548,-25.873
97,1776513522.643,-72.505,-25.900
98,1776513522.643,-72.464,-25.928
99,1776513522.643,-72.422,-25.955
100,1776513522.643,-72.394,-25.996
101,1776513522.643,-72.359,-26.032
102,1776513522.643,-72.319,-26.062
103,1776513522.643,-72.271,-26.078
104,1776513522.643,-72.229,-26.104
105,1776513522.643,-72.187,-26.132
106,1776513522.643,-72.148,-26.163
107,1776513522.643,-72.109,-26.195
108,1776513522.643,-72.073,-26.229
109,1776513522.643,-72.038,-26.265
110,1776513522.643,-72.006,-26.303
111,1776513522.643,-71.991,-26.351
112,1776513522.643,-72.000,-26.400
113,1776513522.643,-71.900,-26.500
114,1776513522.643,-71.800,-26.600
115,1776513522.643,-71.800,-26.700
116,1776513522.643,-71.800,-26.800
117,1776513522.643,-71.700,-26.900
118,1776513522.643,-71.600,-27.000
119,1776513522.643,-71.600,-27.100
120,1776513522.643,-71.600,-27.200
121,1776513522.643,-71.638,-27.281
