seq,wall_ts,x,y
0,1776513562.709,-75.300,-23.500
1,1776513562.709,-75.204,-23.502
2,1776513562.709,-75.157,-23.486
3,1776513562.709,-75.107,-23.477
4,1776513562.709,-75.063,-23.500
5,1776513562.709,-75.017,-23.480
6,1776513562.709,-74.971,-23.461
7,1776513562.709,-74.925,-23.441
8,1776513562.709,-74.894,-23.402
9,1776513562.709,-74.855,-23.370
10,1776513562.709,-74.811,-23.346
11,1776513562.709,-74.761,-23.344
12,1776513562.709,-74.711,-23.343
13,1776513562.709,-74.661,-23.341
14,1776513562.709,-74.611,-23.341
15,1776513562.709,-74.561,-23.342
16,1776513562.709,-74.511,-23.346
17,1776513562.709,-74.462,-23.355
18,1776513562.709,-74.415,-23.372
19,1776513562.709,-74.373,-23.399
20,1776513562.709,-74.335,-23.431
21,1776513562.709,-74.300,-23.468
22,1776513562.709,-74.269,-23.506
23,1776513562.709,-74.237,-23.545
24,1776513562.709,-74.204,-23.582
25,1776513562.709,-74.168,-23.618
26,1776513562.709,-74.136,-23.655
27,1776513562.709,-74.105,-23.695
28,1776513562.709,-74.091,-23.743
29,1776513562.709,-74.109,-23.790
30,1776513562.709,-74.087,-23.835
31,1776513562.709,-74.067,-23.880
32,1776513562.709,-74.046,-23.926
33,1776513562.709,-74.025,-23.971
34,1776513562.709,-74.014,-24.020
35,1776513562.709,-73.996,-24.067
36,1776513562.709,-73.979,-24.114
37,1776513562.709,-73.961,-24.160
38,1776513562.709,-73.942,-24.207
39,1776513562.709,-73.923,-24.253
40,1776513562.709,-73.904,-24.299
41,1776513562.709,-73.886,-24.346
42,1776513562.709,-73.867,-24.392
43,1776513562.709,-73.849,-24.439
44,1776513562.709,-73.831,-24.486
45,1776513562.709,-73.813,-24.532
46,1776513562.709,-73.791,-24.577
47,1776513562.709,-73.768,-24.621
48,1776513562.709,-73.743,-24.665
49,1776513562.709,-73.717,-24.707
50,1776513562.709,-73.683,-24.744
51,1776513562.709,-73.650,-24.781
52,1776513562.709,-73.616,-24.819
53,1776513562.709,-73.582,-24.855
54,1776513562.709,-73.548,-24.891
55,1776513562.709,-73.514,-24.928
56,1776513562.709,-73.480,-24.965
57,1776513562.709,-73.447,-25.002
58,1776513562.709,-73.413,-25.039
59,1776513562.709,-73.380,-25.077
60,1776513562.709,-73.346,-25.114
61,1776513562.709,-73.312,-25.151
62,1776513562.709,-73.279,-25.188
63,1776513562.709,-73.245,-25.224
64,1776513562.709,-73.211,-25.261
65,1776513562.709,-73.177,-25.298
66,1776513562.709,-73.143,-25.334
67,1776513562.709,-73.109,-25.371
68,1776513562.709,-73.075,-25.407
69,1776513562.709,-73.040,-25.444
70,1776513562.709,-73.006,-25.480
71,1776513562.709,-72.972,-25.517
72,1776513562.709,-72.938,-25.553
73,1776513562.709,-72.903,-25.589
74,1776513562.709,-72.869,-25.626
75,1776513562.709,-72.835,-25.662
76,1776513562.709,-72.797,-25.695
77,1776513562.709,-72.760,-25.728
78,1776513562.709,-72.723,-25.762
79,1776513562.709,-72.685,-25.794
80,1776513562.709,-72.645,-25.825
81,1776513562.709,-72.606,-25.856
82,1776513562.709,-72.565,-25.885
83,1776513562.709,-72.525,-25.914
84,1776513562.709,-72.482,-25.941
85,1776513562.709,-72.440,-25.967
86,1776513562.709,-72.398,-25.994
87,1776513562.709,-72.355,-26.021
88,1776513562.709,-72.314,-26.049
89,1776513562.709,-72.272,-26.076
90,1776513562.709,-72.232,-26.105
91,1776513562.709,-72.192,-26.136
92,1776513562.709,-72.153,-26.167
93,1776513562.709,-72.115,-26.199
94,1776513562.709,-72.075,-26.230
95,1776513562.709,-72.038,-26.264
96,1776513562.709,-71.999,-26.295
97,1776513562.709,-71.962,-26.328
98,1776513562.709,-71.926,-26.363
99,1776513562.709,-71.891,-26.399
100,1776513562.709,-71.857,-26.435
101,1776513562.709,-71.823,-26.472
102,1776513562.709,-71.791,-26.511
103,1776513562.709,-71.774,-26.557
104,1776513562.709,-71.770,-26.607
105,1776513562.709,-71.779,-26.656
106,1776513562.709,-71.810,-26.696
107,1776513562.709,-71.774,-26.731
108,1776513562.709,-71.738,-26.766
109,1776513562.709,-71.705,-26.803
110,1776513562.709,-71.690,-26.851
111,1776513562.709,-71.700,-26.900
112,1776513562.709,-71.600,-27.000
113,1776513562.709,-71.600,-27.100
114,1776513562.709,-71.600,-27.200
115,1776513562.709,-71.638,-27.281
