seq,wall_ts,x,y
0,1776513852.712,-75.400,-23.600
1,1776513852.712,-75.343,-23.559
2,1776513852.712,-75.297,-23.537
3,1776513852.712,-75.281,-23.490
4,1776513852.712,-75.259,-23.445
5,1776513852.712,-75.229,-23.406
6,1776513852.712,-75.179,-23.410
7,1776513852.712,-75.152,-23.368
8,1776513852.712,-75.113,-23.336
9,1776513852.712,-75.095,-23.289
10,1776513852.712,-75.071,-23.245
11,1776513852.712,-75.039,-23.207
12,1776513852.712,-74.991,-23.218
13,1776513852.712,-74.947,-23.193
14,1776513852.712,-74.904,-23.168
15,1776513852.712,-74.860,-23.144
16,1776513852.712,-74.816,-23.120
17,1776513852.712,-74.784,-23.082
18,1776513852.712,-74.745,-23.051
19,1776513852.712,-74.695,-23.049
20,1776513852.712,-74.645,-23.046
21,1776513852.712,-74.595,-23.045
22,1776513852.712,-74.545,-23.044
23,1776513852.712,-74.495,-23.044
24,1776513852.712,-74.445,-23.045
25,1776513852.712,-74.395,-23.051
26,1776513852.712,-74.346,-23.062
27,1776513852.712,-74.301,-23.082
28,1776513852.712,-74.260,-23.111
29,1776513852.712,-74.223,-23.145
30,1776513852.712,-74.189,-23.182
31,1776513852.712,-74.156,-23.220
32,1776513852.712,-74.123,-23.257
33,1776513852.712,-74.089,-23.293
34,1776513852.712,-74.054,-23.329
35,1776513852.712,-74.020,-23.366
36,1776513852.712,-73.985,-23.401
37,1776513852.712,-73.951,-23.439
38,1776513852.712,-73.918,-23.476
39,1776513852.712,-73.890,-23.517
40,1776513852.712,-73.882,-23.567
41,1776513852.712,-73.901,-23.613
42,1776513852.712,-73.878,-23.657
43,1776513852.712,-73.855,-23.702
44,1776513852.712,-73.832,-23.746
45,1776513852.712,-73.810,-23.791
46,1776513852.712,-73.807,-23.841
47,1776513852.712,-73.789,-23.887
48,1776513852.712,-73.770,-23.933
49,1776513852.712,-73.751,-23.980
50,1776513852.712,-73.732,-24.026
51,1776513852.712,-73.712,-24.072
52,1776513852.712,-73.694,-24.118
53,1776513852.712,-73.675,-24.165
54,1776513852.712,-73.655,-24.211
55,1776513852.712,-73.635,-24.256
56,1776513852.712,-73.615,-24.302
57,1776513852.712,-73.595,-24.348
58,1776513852.712,-73.575,-24.394
59,1776513852.712,-73.555,-24.440
60,1776513852.712,-73.534,-24.485
61,1776513852.712,-73.513,-24.531
62,1776513852.712,-73.497,-24.578
63,1776513852.712,-73.480,-24.625
64,1776513852.712,-73.462,-24.672
65,1776513852.712,-73.443,-24.718
66,1776513852.712,-73.423,-24.763
67,1776513852.712,-73.402,-24.809
68,1776513852.712,-73.384,-24.856
69,1776513852.712,-73.365,-24.902
70,1776513852.712,-73.347,-24.949
71,1776513852.712,-73.328,-24.995
72,1776513852.712,-73.308,-25.041
73,1776513852.712,-73.284,-25.085
74,1776513852.712,-73.260,-25.128
75,1776513852.712,-73.233,-25.170
76,1776513852.712,-73.204,-25.211
77,1776513852.712,-73.169,-25.247
78,1776513852.712,-73.135,-25.283
79,1776513852.712,-73.097,-25.316
80,1776513852.712,-73.061,-25.351
81,1776513852.712,-73.025,-25.386
82,1776513852.712,-72.990,-25.421
83,1776513852.712,-72.954,-25.456
84,1776513852.712,-72.919,-25.492
85,1776513852.712,-72.884,-25.527
86,1776513852.712,-72.849,-25.563
87,1776513852.712,-72.813,-25.598
88,1776513852.712,-72.778,-25.633
89,1776513852.712,-72.742,-25.668
90,1776513852.712,-72.706,-25.703
91,1776513852.712,-72.671,-25.739
92,1776513852.712,-72.636,-25.774
93,1776513852.712,-72.598,-25.807
94,1776513852.712,-72.560,-25.840
95,1776513852.712,-72.523,-25.873
96,1776513852.712,-72.484,-25.904
97,1776513852.712,-72.445,-25.935
98,1776513852.712,-72.406,-25.966
99,1776513852.712,-72.365,-25.995
100,1776513852.712,-72.325,-26.025
101,1776513852.712,-72.283,-26.052
102,1776513852.712,-72.241,-26.080
103,1776513852.712,-72.200,-26.108
104,1776513852.712,-72.160,-26.138
105,1776513852.712,-72.121,-26.170
106,1776513852.712,-72.083,-26.202
107,1776513852.712,-72.047,-26.237
108,1776513852.712,-72.012,-26.273
109,1776513852.712,-71.976,-26.307
110,1776513852.712,-71.942,-26.344
111,1776513852.712,-71.910,-26.382
112,1776513852.712,-71.879,-26.421
113,1776513852.712,-71.850,-26.462
114,1776513852.712,-71.825,-26.506
115,1776513852.712,-71.799,-26.548
116,1776513852.712,-71.774,-26.591
117,1776513852.712,-71.749,-26.635
118,1776513852.712,-71.725,-26.679
119,1776513852.712,-71.700,-26.722
120,1776513852.712,-71.675,-26.765
121,1776513852.712,-71.650,-26.809
122,1776513852.712,-71.626,-26.853
123,1776513852.712,-71.603,-26.897
124,1776513852.712,-71.603,-26.947
125,1776513852.712,-71.583,-26.993
126,1776513852.712,-71.563,-27.039
127,1776513852.712,-71.544,-27.085
128,1776513852.712,-71.525,-27.131
129,1776513852.712,-71.506,-27.177
130,1776513852.712,-71.487,-27.223
131,1776513852.712,-71.468,-27.270
132,1776513852.712,-71.450,-27.316
133,1776513852.712,-71.432,-27.363
134,1776513852.712,-71.414,-27.410
135,1776513852.712,-71.395,-27.456
136,1776513852.712,-71.377,-27.503
137,1776513852.712,-71.358,-27.549
138,1776513852.712,-71.339,-27.595
139,1776513852.712,-71.320,-27.642
140,1776513852.712,-71.301,-27.688
141,1776513852.712,-71.282,-27.734
142,1776513852.712,-71.263,-27.780
143,1776513852.712,-71.244,-27.826
144,1776513852.712,-71.224,-27.872
145,1776513852.712,-71.204,-27.918
146,1776513852.712,-71.187,-27.965
147,1776513852.712,-71.168,-28.011
148,1776513852.712,-71.149,-28.058
149,1776513852.712,-71.130,-28.104
150,1776513852.712,-71.110,-28.150
151,1776513852.712,-71.091,-28.196
152,1776513852.712,-71.072,-28.242
153,1776513852.712,-71.053,-28.288
154,1776513852.712,-71.033,-28.334
155,1776513852.712,-71.013,-28.380
156,1776513852.712,-70.998,-28.428
157,1776513852.712,-70.981,-28.475
158,1776513852.712,-70.963,-28.522
159,1776513852.712,-70.944,-28.568
160,1776513852.712,-70.925,-28.614
161,1776513852.712,-70.905,-28.660
162,1776513852.712,-70.888,-28.707
163,1776513852.712,-70.871,-28.754
164,1776513852.712,-70.855,-28.801
165,1776513852.712,-70.838,-28.848
166,1776513852.712,-70.820,-28.895
167,1776513852.712,-70.798,-28.939
168,1776513852.712,-70.772,-28.983
169,1776513852.712,-70.747,-29.026
170,1776513852.712,-70.724,-29.070
171,1776513852.712,-70.693,-29.109
172,1776513852.712,-70.663,-29.150
173,1776513852.712,-70.635,-29.191
174,1776513852.712,-70.607,-29.232
175,1776513852.712,-70.578,-29.273
176,1776513852.712,-70.549,-29.314
177,1776513852.712,-70.520,-29.355
178,1776513852.712,-70.491,-29.395
179,1776513852.712,-70.462,-29.436
180,1776513852.712,-70.433,-29.477
181,1776513852.712,-70.404,-29.517
182,1776513852.712,-70.375,-29.558
183,1776513852.712,-70.346,-29.599
184,1776513852.712,-70.316,-29.639
185,1776513852.712,-70.287,-29.680
186,1776513852.712,-70.258,-29.720
187,1776513852.712,-70.229,-29.761
188,1776513852.712,-70.200,-29.802
189,1776513852.712,-70.171,-29.842
190,1776513852.712,-70.141,-29.883
191,1776513852.712,-70.112,-29.923
192,1776513852.712,-70.083,-29.964
