seq,wall_ts,x,y
0,1776513482.564,-77.400,-23.400
1,1776513482.564,-77.341,-23.401
2,1776513482.564,-77.291,-23.402
3,1776513482.564,-77.241,-23.402
4,1776513482.564,-77.191,-23.403
5,1776513482.564,-77.141,-23.404
6,1776513482.564,-77.091,-23.406
7,1776513482.564,-77.041,-23.407
8,1776513482.564,-76.991,-23.409
9,1776513482.564,-76.941,-23.411
10,1776513482.564,-76.892,-23.399
11,1776513482.564,-76.844,-23.386
12,1776513482.564,-76.796,-23.374
13,1776513482.564,-76.747,-23.362
14,1776513482.564,-76.699,-23.350
15,1776513482.564,-76.650,-23.337
16,1776513482.564,-76.602,-23.325
17,1776513482.564,-76.553,-23.312
18,1776513482.564,-76.505,-23.299
19,1776513482.564,-76.457,-23.285
20,1776513482.564,-76.409,-23.272
21,1776513482.564,-76.361,-23.258
22,1776513482.564,-76.313,-23.245
23,1776513482.564,-76.264,-23.231
24,1776513482.564,-76.216,-23.218
25,1776513482.564,-76.168,-23.204
26,1776513482.564,-76.120,-23.190
27,1776513482.564,-76.072,-23.176
28,1776513482.564,-76.024,-23.162
29,1776513482.564,-75.976,-23.148
30,1776513482.564,-75.928,-23.134
31,1776513482.564,-75.880,-23.120
32,1776513482.564,-75.832,-23.105
33,1776513482.564,-75.785,-23.091
34,1776513482.564,-75.737,-23.077
35,1776513482.564,-75.689,-23.062
36,1776513482.564,-75.641,-23.047
37,1776513482.564,-75.593,-23.032
38,1776513482.564,-75.546,-23.018
39,1776513482.564,-75.498,-23.003
40,1776513482.564,-75.450,-22.989
41,1776513482.564,-75.402,-22.975
42,1776513482.564,-75.356,-22.954
43,1776513482.564,-75.309,-22.939
44,1776513482.564,-75.259,-22.933
45,1776513482.564,-75.209,-22.927
46,1776513482.564,-75.159,-22.925
47,1776513482.564,-75.109,-22.923
48,1776513482.564,-75.059,-22.922
49,1776513482.564,-75.009,-22.921
50,1776513482.564,-74.960,-22.930
51,1776513482.564,-74.913,-22.946
52,1776513482.564,-74.864,-22.955
53,1776513482.564,-74.815,-22.965
54,1776513482.564,-74.766,-22.975
55,1776513482.564,-74.717,-22.986
56,1776513482.564,-74.668,-22.996
57,1776513482.564,-74.621,-23.012
58,1776513482.564,-74.573,-23.028
59,1776513482.564,-74.528,-23.048
60,1776513482.564,-74.486,-23.077
61,1776513482.564,-74.449,-23.109
62,1776513482.564,-74.412,-23.144
63,1776513482.564,-74.381,-23.183
64,1776513482.564,-74.352,-23.224
65,1776513482.564,-74.324,-23.265
66,1776513482.564,-74.301,-23.309
67,1776513482.564,-74.303,-23.359
68,1776513482.564,-74.282,-23.405
69,1776513482.564,-74.261,-23.450
70,1776513482.564,-74.240,-23.495
71,1776513482.564,-74.218,-23.540
72,1776513482.564,-74.198,-23.586
73,1776513482.564,-74.179,-23.632
74,1776513482.564,-74.158,-23.678
75,1776513482.564,-74.138,-23.723
76,1776513482.564,-74.117,-23.769
77,1776513482.564,-74.099,-23.815
78,1776513482.564,-74.079,-23.861
79,1776513482.564,-74.059,-23.907
80,1776513482.564,-74.037,-23.952
81,1776513482.564,-74.016,-23.997
82,1776513482.564,-73.997,-24.043
83,1776513482.564,-73.976,-24.089
84,1776513482.564,-73.955,-24.134
85,1776513482.564,-73.933,-24.179
86,1776513482.564,-73.911,-24.224
87,1776513482.564,-73.891,-24.270
88,1776513482.564,-73.871,-24.316
89,1776513482.564,-73.851,-24.362
90,1776513482.564,-73.831,-24.408
91,1776513482.564,-73.811,-24.453
92,1776513482.564,-73.786,-24.497
93,1776513482.564,-73.761,-24.540
94,1776513482.564,-73.734,-24.582
95,1776513482.564,-73.706,-24.624
96,1776513482.564,-73.673,-24.661
97,1776513482.564,-73.640,-24.699
98,1776513482.564,-73.607,-24.736
99,1776513482.564,-73.573,-24.773
100,1776513482.564,-73.540,-24.810
101,1776513482.564,-73.507,-24.848
102,1776513482.564,-73.474,-24.885
103,1776513482.564,-73.441,-24.923
104,1776513482.564,-73.408,-24.960
105,1776513482.564,-73.375,-24.998
106,1776513482.564,-73.342,-25.035
107,1776513482.564,-73.308,-25.073
108,1776513482.564,-73.275,-25.110
109,1776513482.564,-73.242,-25.147
110,1776513482.564,-73.209,-25.185
111,1776513482.564,-73.175,-25.222
112,1776513482.564,-73.142,-25.259
113,1776513482.564,-73.108,-25.296
114,1776513482.564,-73.074,-25.333
115,1776513482.564,-73.040,-25.370
116,1776513482.564,-73.006,-25.406
117,1776513482.564,-72.974,-25.444
118,1776513482.564,-72.940,-25.481
119,1776513482.564,-72.906,-25.517
120,1776513482.564,-72.873,-25.555
121,1776513482.564,-72.839,-25.592
122,1776513482.564,-72.804,-25.628
123,1776513482.564,-72.769,-25.664
124,1776513482.564,-72.734,-25.699
125,1776513482.564,-72.697,-25.732
126,1776513482.564,-72.660,-25.766
127,1776513482.564,-72.623,-25.800
128,1776513482.564,-72.584,-25.832
129,1776513482.564,-72.546,-25.864
130,1776513482.564,-72.508,-25.896
131,1776513482.564,-72.467,-25.925
132,1776513482.564,-72.426,-25.954
133,1776513482.564,-72.384,-25.980
134,1776513482.564,-72.342,-26.007
135,1776513482.564,-72.300,-26.035
136,1776513482.564,-72.259,-26.063
137,1776513482.564,-72.218,-26.092
138,1776513482.564,-72.178,-26.123
139,1776513482.564,-72.141,-26.155
140,1776513482.564,-72.104,-26.190
141,1776513482.564,-72.069,-26.225
142,1776513482.564,-72.035,-26.262
143,1776513482.564,-72.002,-26.299
144,1776513482.564,-71.966,-26.334
145,1776513482.564,-71.931,-26.370
146,1776513482.564,-71.893,-26.402
147,1776513482.564,-71.857,-26.437
148,1776513482.564,-71.822,-26.472
149,1776513482.564,-71.792,-26.512
150,1776513482.564,-71.773,-26.559
151,1776513482.564,-71.766,-26.608
152,1776513482.564,-71.776,-26.657
153,1776513482.564,-71.812,-26.692
154,1776513482.564,-71.776,-26.727
155,1776513482.564,-71.742,-26.764
156,1776513482.564,-71.710,-26.803
157,1776513482.564,-71.695,-26.850
158,1776513482.564,-71.700,-26.900
159,1776513482.564,-71.600,-27.000
160,1776513482.564,-71.600,-27.100
161,1776513482.564,-71.600,-27.200
162,1776513482.564,-71.638,-27.281
