seq,wall_ts,x,y
0,1776513662.878,-75.300,-23.600
1,1776513662.878,-75.256,-23.546
2,1776513662.878,-75.226,-23.506
3,1776513662.878,-75.184,-23.478
4,1776513662.878,-75.143,-23.449
5,1776513662.878,-75.103,-23.420
6,1776513662.878,-75.073,-23.380
7,1776513662.878,-75.036,-23.346
8,1776513662.878,-74.990,-23.364
9,1776513662.878,-74.960,-23.404
10,1776513662.878,-74.914,-23.383
11,1776513662.878,-74.869,-23.363
12,1776513662.878,-74.823,-23.343
13,1776513662.878,-74.792,-23.304
14,1776513662.878,-74.754,-23.271
15,1776513662.878,-74.710,-23.247
16,1776513662.878,-74.660,-23.245
17,1776513662.878,-74.610,-23.243
18,1776513662.878,-74.560,-23.243
19,1776513662.878,-74.510,-23.242
20,1776513662.878,-74.460,-23.244
21,1776513662.878,-74.410,-23.249
22,1776513662.878,-74.361,-23.259
23,1776513662.878,-74.315,-23.279
24,1776513662.878,-74.275,-23.308
25,1776513662.878,-74.238,-23.342
26,1776513662.878,-74.205,-23.379
27,1776513662.878,-74.173,-23.418
28,1776513662.878,-74.142,-23.457
29,1776513662.878,-74.109,-23.495
30,1776513662.878,-74.075,-23.532
31,1776513662.878,-74.044,-23.571
32,1776513662.878,-74.023,-23.616
33,1776513662.878,-73.996,-23.658
34,1776513662.878,-73.970,-23.701
35,1776513662.878,-73.945,-23.744
36,1776513662.878,-73.920,-23.787
37,1776513662.878,-73.894,-23.830
38,1776513662.878,-73.868,-23.873
39,1776513662.878,-73.843,-23.916
40,1776513662.878,-73.818,-23.959
41,1776513662.878,-73.793,-24.002
42,1776513662.878,-73.767,-24.046
43,1776513662.878,-73.742,-24.089
44,1776513662.878,-73.717,-24.132
45,1776513662.878,-73.692,-24.176
46,1776513662.878,-73.667,-24.219
47,1776513662.878,-73.642,-24.262
48,1776513662.878,-73.617,-24.305
49,1776513662.878,-73.592,-24.349
50,1776513662.878,-73.567,-24.392
51,1776513662.878,-73.542,-24.435
52,1776513662.878,-73.516,-24.478
53,1776513662.878,-73.492,-24.522
54,1776513662.878,-73.467,-24.565
55,1776513662.878,-73.442,-24.608
56,1776513662.878,-73.415,-24.651
57,1776513662.878,-73.391,-24.694
58,1776513662.878,-73.366,-24.738
59,1776513662.878,-73.340,-24.780
60,1776513662.878,-73.313,-24.823
61,1776513662.878,-73.289,-24.866
62,1776513662.878,-73.263,-24.909
63,1776513662.878,-73.237,-24.952
64,1776513662.878,-73.210,-24.994
65,1776513662.878,-73.185,-25.037
66,1776513662.878,-73.159,-25.080
67,1776513662.878,-73.132,-25.122
68,1776513662.878,-73.104,-25.163
69,1776513662.878,-73.079,-25.207
70,1776513662.878,-73.052,-25.249
71,1776513662.878,-73.024,-25.290
72,1776513662.878,-72.998,-25.333
73,1776513662.878,-72.971,-25.375
74,1776513662.878,-72.943,-25.417
75,1776513662.878,-72.914,-25.457
76,1776513662.878,-72.886,-25.498
77,1776513662.878,-72.857,-25.539
78,1776513662.878,-72.827,-25.579
79,1776513662.878,-72.793,-25.616
80,1776513662.878,-72.760,-25.654
81,1776513662.878,-72.728,-25.692
82,1776513662.878,-72.689,-25.724
83,1776513662.878,-72.652,-25.757
84,1776513662.878,-72.614,-25.790
85,1776513662.878,-72.574,-25.819
86,1776513662.878,-72.533,-25.848
87,1776513662.878,-72.493,-25.878
88,1776513662.878,-72.452,-25.907
89,1776513662.878,-72.411,-25.936
90,1776513662.878,-72.370,-25.964
91,1776513662.878,-72.329,-25.993
92,1776513662.878,-72.288,-26.022
93,1776513662.878,-72.249,-26.052
94,1776513662.878,-72.210,-26.084
95,1776513662.878,-72.173,-26.117
96,1776513662.878,-72.137,-26.152
97,1776513662.878,-72.104,-26.189
98,1776513662.878,-72.071,-26.227
99,1776513662.878,-72.038,-26.265
100,1776513662.878,-72.006,-26.303
101,1776513662.878,-71.991,-26.351
102,1776513662.878,-72.000,-26.400
103,1776513662.878,-71.900,-26.500
104,1776513662.878,-71.800,-26.600
105,1776513662.878,-71.800,-26.700
106,1776513662.878,-71.800,-26.800
107,1776513662.878,-71.700,-26.900
108,1776513662.878,-71.600,-27.000
109,1776513662.878,-71.600,-27.100
110,1776513662.878,-71.600,-27.200
111,1776513662.878,-71.638,-27.281
