seq,wall_ts,x,y
0,1776513702.936,-75.300,-23.600
1,1776513702.936,-75.250,-23.580
2,1776513702.936,-75.215,-23.544
3,1776513702.936,-75.200,-23.496
4,1776513702.936,-75.179,-23.450
5,1776513702.936,-75.152,-23.408
6,1776513702.936,-75.118,-23.372
7,1776513702.936,-75.071,-23.355
8,1776513702.936,-75.024,-23.337
9,1776513702.936,-74.974,-23.339
10,1776513702.936,-74.933,-23.367
11,1776513702.936,-74.910,-23.412
12,1776513702.936,-74.883,-23.369
13,1776513702.936,-74.849,-23.334
14,1776513702.936,-74.804,-23.311
15,1776513702.936,-74.759,-23.289
16,1776513702.936,-74.714,-23.268
17,1776513702.936,-74.667,-23.249
18,1776513702.936,-74.621,-23.230
19,1776513702.936,-74.586,-23.194
20,1776513702.936,-74.545,-23.166
21,1776513702.936,-74.496,-23.179
22,1776513702.936,-74.449,-23.195
23,1776513702.936,-74.402,-23.212
24,1776513702.936,-74.357,-23.233
25,1776513702.936,-74.315,-23.261
26,1776513702.936,-74.279,-23.296
27,1776513702.936,-74.245,-23.332
28,1776513702.936,-74.210,-23.369
29,1776513702.936,-74.176,-23.405
30,1776513702.936,-74.142,-23.442
31,1776513702.936,-74.109,-23.479
32,1776513702.936,-74.073,-23.514
33,1776513702.936,-74.040,-23.552
34,1776513702.936,-74.009,-23.591
35,1776513702.936,-73.995,-23.639
36,1776513702.936,-74.011,-23.686
37,1776513702.936,-73.990,-23.731
38,1776513702.936,-73.969,-23.776
39,1776513702.936,-73.949,-23.822
40,1776513702.936,-73.928,-23.868
41,1776513702.936,-73.914,-23.916
42,1776513702.936,-73.896,-23.962
43,1776513702.936,-73.879,-24.009
44,1776513702.936,-73.861,-24.056
45,1776513702.936,-73.842,-24.102
46,1776513702.936,-73.823,-24.148
47,1776513702.936,-73.803,-24.194
48,1776513702.936,-73.785,-24.241
49,1776513702.936,-73.766,-24.287
50,1776513702.936,-73.746,-24.333
51,1776513702.936,-73.725,-24.378
52,1776513702.936,-73.704,-24.424
53,1776513702.936,-73.685,-24.470
54,1776513702.936,-73.665,-24.516
55,1776513702.936,-73.646,-24.562
56,1776513702.936,-73.626,-24.608
57,1776513702.936,-73.605,-24.653
58,1776513702.936,-73.581,-24.697
59,1776513702.936,-73.556,-24.740
60,1776513702.936,-73.529,-24.782
61,1776513702.936,-73.501,-24.824
62,1776513702.936,-73.468,-24.861
63,1776513702.936,-73.434,-24.898
64,1776513702.936,-73.399,-24.933
65,1776513702.936,-73.364,-24.970
66,1776513702.936,-73.330,-25.006
67,1776513702.936,-73.296,-25.043
68,1776513702.936,-73.262,-25.080
69,1776513702.936,-73.229,-25.117
70,1776513702.936,-73.195,-25.154
71,1776513702.936,-73.161,-25.191
72,1776513702.936,-73.127,-25.227
73,1776513702.936,-73.094,-25.264
74,1776513702.936,-73.060,-25.301
75,1776513702.936,-73.026,-25.338
76,1776513702.936,-72.992,-25.374
77,1776513702.936,-72.958,-25.411
78,1776513702.936,-72.923,-25.447
79,1776513702.936,-72.889,-25.484
80,1776513702.936,-72.854,-25.520
81,1776513702.936,-72.820,-25.556
82,1776513702.936,-72.787,-25.593
83,1776513702.936,-72.752,-25.630
84,1776513702.936,-72.718,-25.666
85,1776513702.936,-72.684,-25.702
86,1776513702.936,-72.649,-25.739
87,1776513702.936,-72.614,-25.774
88,1776513702.936,-72.576,-25.807
89,1776513702.936,-72.538,-25.840
90,1776513702.936,-72.501,-25.872
91,1776513702.936,-72.465,-25.907
92,1776513702.936,-72.426,-25.938
93,1776513702.936,-72.397,-25.980
94,1776513702.936,-72.367,-26.020
95,1776513702.936,-72.330,-26.053
96,1776513702.936,-72.282,-26.065
97,1776513702.936,-72.236,-26.086
98,1776513702.936,-72.194,-26.113
99,1776513702.936,-72.154,-26.142
100,1776513702.936,-72.114,-26.173
101,1776513702.936,-72.075,-26.204
102,1776513702.936,-72.039,-26.238
103,1776513702.936,-72.003,-26.274
104,1776513702.936,-71.967,-26.308
105,1776513702.936,-71.933,-26.344
106,1776513702.936,-71.896,-26.378
107,1776513702.936,-71.861,-26.414
108,1776513702.936,-71.828,-26.452
109,1776513702.936,-71.797,-26.491
110,1776513702.936,-71.777,-26.537
111,1776513702.936,-71.781,-26.587
112,1776513702.936,-71.809,-26.628
113,1776513702.936,-71.783,-26.671
114,1776513702.936,-71.758,-26.714
115,1776513702.936,-71.731,-26.757
116,1776513702.936,-71.702,-26.797
117,1776513702.936,-71.665,-26.831
118,1776513702.936,-71.629,-26.866
119,1776513702.936,-71.597,-26.904
120,1776513702.936,-71.584,-26.953
121,1776513702.936,-71.600,-27.000
122,1776513702.936,-71.600,-27.100
123,1776513702.936,-71.600,-27.200
124,1776513702.936,-71.638,-27.281
