# image_name qw qx qy qz tx ty tz
2012-04-29/1335704127712909.png 0.98845317 -0.00741751 0.00184189 -0.15133380 75.840365 109.017645 -3.295762
2012-04-29/1335704127912912.png 0.98845317 -0.00741751 0.00184189 -0.15133380 75.840365 109.017645 -3.295762
2012-04-29/1335704128112920.png 0.98845317 -0.00741751 0.00184189 -0.15133380 75.840365 109.017645 -3.295762
2012-04-29/1335704128312932.png 0.98845317 -0.00741751 0.00184189 -0.15133380 75.840365 109.017645 -3.295762
2012-04-29/1335704128512940.png 0.98845317 -0.00741751 0.00184189 -0.15133380 75.840365 109.017645 -3.295762
2012-04-29/1335704128712953.png 0.98845317 -0.00741751 0.00184189 -0.15133380 75.840365 109.017645 -3.295762
2012-04-29/1335704128912963.png 0.98845317 -0.00741751 0.00184189 -0.15133380 75.840365 109.017645 -3.295762
2012-04-29/1335704129112992.png 0.98845317 -0.00741751 0.00184189 -0.15133380 75.840365 109.017645 -3.295762
2012-04-29/1335704129312981.png 0.98845317 -0.00741751 0.00184189 -0.15133380 75.840365 109.017645 -3.295762
2012-04-29/1335704129512991.png 0.98845317 -0.00741751 0.00184189 -0.15133380 75.840365 109.017645 -3.295762
2012-04-29/1335704129713031.png 0.98845317 -0.00741751 0.00184189 -0.15133380 75.840365 109.017645 -3.295762
2012-04-29/1335704129913039.png 0.98845317 -0.00741751 0.00184189 -0.15133380 75.840365 109.017645 -3.295762
2012-04-29/1335704130113040.png 0.98845317 -0.00741751 0.00184189 -0.15133380 75.840365 109.017645 -3.295762
2012-04-29/1335704130313031.png 0.98845317 -0.00741751 0.00184189 -0.15133380 75.840365 109.017645 -3.295762
2012-04-29/1335704130513037.png 0.98845317 -0.00741751 0.00184189 -0.15133380 75.840365 109.017645 -3.295762
2012-04-29/1335704130713054.png 0.98845317 -0.00741751 0.00184189 -0.15133380 75.840365 109.017645 -3.295762
2012-04-29/1335704130913063.png 0.98845317 -0.00741751 0.00184189 -0.15133380 75.840365 109.017645 -3.295762
2012-04-29/1335704131113072.png 0.98845317 -0.00741751 0.00184189 -0.15133380 75.840365 109.017645 -3.295762
2012-04-29/1335704131313089.png 0.98845317 -0.00741751 0.00184189 -0.15133380 75.840365 109.017645 -3.295762
2012-04-29/1335704131513115.png 0.98845317 -0.00741751 0.00184189 -0.15133380 75.840365 109.017645 -3.295762
2012-04-29/1335704131713120.png 0.98845317 -0.00741751 0.00184189 -0.15133380 75.840365 109.017645 -3.295762
2012-04-29/1335704131913130.png 0.98845317 -0.00741751 0.00184189 -0.15133380 75.840365 109.017645 -3.295762
2012-04-29/1335704132113151.png 0.98845317 -0.00741751 0.00184189 -0.15133380 75.840365 109.017645 -3.295762
2012-04-29/1335704132313156.png 0.98845317 -0.00741751 0.00184189 -0.15133380 75.840365 109.017645 -3.295762
2012-04-29/1335704132513154.png 0.98845317 -0.00741751 0.00184189 -0.15133380 75.840365 109.017645 -3.295762
2012-04-29/1335704132713207.png 0.98845317 -0.00741751 0.00184189 -0.15133380 75.840365 109.017645 -3.295762
2012-04-29/1335704132913184.png 0.98845317 -0.00741751 0.00184189 -0.15133380 75.840365 109.017645 -3.295762
2012-04-29/1335704133113192.png 0.98845317 -0.00741751 0.00184189 -0.15133380 75.840365 109.017645 -3.295762
2012-04-29/1335704133313210.png 0.98845317 -0.00741751 0.00184189 -0.15133380 75.840365 109.017645 -3.295762
2012-04-29/1335704133513214.png 0.98845317 -0.00741751 0.00184189 -0.15133380 75.840365 109.017645 -3.295762
2012-04-29/1335704133713225.png 0.98845317 -0.00741751 0.00184189 -0.15133380 75.840365 109.017645 -3.295762
2012-04-29/1335704133913235.png 0.98845317 -0.00741751 0.00184189 -0.15133380 75.840365 109.017645 -3.295762
2012-04-29/1335704134113262.png 0.98845317 -0.00741751 0.00184189 -0.15133380 75.840365 109.017645 -3.295762
2012-04-29/1335704134313261.png 0.98845317 -0.00741751 0.00184189 -0.15133380 75.840365 109.017645 -3.295762
2012-04-29/1335704134513265.png 0.98845317 -0.00741751 0.00184189 -0.15133380 75.840365 109.017645 -3.295762
2012-04-29/1335704134713300.png 0.98845317 -0.00741751 0.00184189 -0.15133380 75.840365 109.017645 -3.295762
2012-04-29/1335704134913289.png 0.98845317 -0.00741751 0.00184189 -0.15133380 75.840365 109.017645 -3.295762
2012-04-29/1335704135113295.png 0.98845317 -0.00741751 0.00184189 -0.15133380 75.840365 109.017645 -3.295762
2012-04-29/1335704135313306.png 0.98845317 -0.00741751 0.00184189 -0.15133380 75.840365 109.017645 -3.295762
2012-04-29/1335704135513317.png 0.98845317 -0.00741751 0.00184189 -0.15133380 75.840365 109.017645 -3.295762
2012-04-29/1335704135713330.png 0.98845317 -0.00741751 0.00184189 -0.15133380 75.840365 109.017645 -3.295762
2012-04-29/1335704135913338.png 0.98845317 -0.00741751 0.00184189 -0.15133380 75.840365 109.017645 -3.295762
2012-04-29/1335704136113363.png 0.98845317 -0.00741751 0.00184189 -0.15133380 75.840365 109.017645 -3.295762
2012-04-29/1335704136313361.png 0.98845317 -0.00741751 0.00184189 -0.15133380 75.840365 109.017645 -3.295762
2012-04-29/1335704136513370.png 0.98845317 -0.00741751 0.00184189 -0.15133380 75.840365 109.017645 -3.295762
2012-04-29/1335704136713381.png 0.98845317 -0.00741751 0.00184189 -0.15133380 75.840365 109.017645 -3.295762
2012-04-29/1335704136913381.png 0.98845317 -0.00741751 0.00184189 -0.15133380 75.840365 109.017645 -3.295762
2012-04-29/1335704137113414.png 0.98845317 -0.00741751 0.00184189 -0.15133380 75.840365 109.017645 -3.295762
2012-04-29/1335704137313411.png 0.98845317 -0.00741751 0.00184189 -0.15133380 75.840365 109.017645 -3.295762
2012-04-29/1335704137513422.png 0.98845317 -0.00741751 0.00184189 -0.15133380 75.840365 109.017645 -3.295762
2012-08-04/1344081606189856.png 0.98843209 -0.00700680 0.00450345 -0.15143525 75.841808 109.017215 -3.295717
2012-08-04/1344081606389875.png 0.98825660 -0.00771281 0.00097529 -0.15260557 75.831698 109.020497 -3.295790
2012-08-04/1344081606589904.png 0.98821400 -0.00753217 0.00175140 -0.15288324 75.826896 109.022086 -3.295806
2012-08-04/1344081606789924.png 0.98823564 -0.00772460 0.00128625 -0.15273831 75.826753 109.022134 -3.295807
2012-08-04/1344081606989934.png 0.98821886 -0.00790236 0.00037881 -0.15284270 75.827958 109.021735 -3.295803
2012-08-04/1344081607189979.png 0.98834023 -0.00738697 0.00326319 -0.15204726 75.835270 109.019318 -3.295779
2012-08-04/1344081607389991.png 0.98845132 -0.00733893 0.00418679 -0.15130303 75.841960 109.017168 -3.295712
2012-08-04/1344081607590005.png 0.98845774 -0.00735347 0.00382489 -0.15126995 75.841645 109.017262 -3.295722
2012-08-04/1344081607790028.png 0.98845651 -0.00729329 0.00488221 -0.15125044 75.840839 109.017501 -3.295747
2012-08-04/1344081607990052.png 0.98846007 -0.00741938 0.00427734 -0.15123939 75.837483 109.018587 -3.295771
2012-08-04/1344081608190072.png 0.98826574 -0.00765414 0.00254243 -0.15253125 75.830553 109.020867 -3.295794
2012-08-04/1344081608390095.png 0.98824750 -0.00738390 0.00398140 -0.15263192 75.829653 109.021165 -3.295797
2012-08-04/1344081608590116.png 0.98824480 -0.00734074 0.00430473 -0.15264271 75.829653 109.021165 -3.295797
2012-08-04/1344081608790141.png 0.98824481 -0.00738424 0.00405430 -0.15264742 75.829653 109.021165 -3.295797
2012-08-04/1344081608990162.png 0.98824481 -0.00749885 0.00322499 -0.15266160 75.829653 109.021165 -3.295797
2012-08-04/1344081609190197.png 0.98819711 -0.00780640 0.00208409 -0.15297446 75.829653 109.021165 -3.295797
