time,phase,gt_x,gt_y,gt_z,gt_yaw,cmd_lin,cmd_ang
0.100,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
0.200,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
0.300,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
0.400,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
0.500,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
0.600,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
0.700,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
0.800,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
0.900,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.000,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.100,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.200,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.300,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.400,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.500,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.600,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.700,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.800,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.900,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.000,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.100,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.200,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.300,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.400,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.500,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.600,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.700,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.800,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.900,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.000,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.100,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.200,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.300,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.400,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.500,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.600,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.700,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.800,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.900,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
4.000,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
4.100,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
4.200,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
4.300,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
4.400,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
4.500,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
4.600,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
4.700,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
4.800,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
4.900,outbound,-94.956,-6.007,0.086,0.0631,0.800,-0.063
5.000,outbound,-94.918,-6.005,0.085,0.0508,0.800,0.063
5.100,outbound,-94.845,-6.002,0.087,0.0497,0.800,-0.021
5.200,outbound,-94.763,-5.999,0.087,0.0474,0.758,-0.021
5.300,outbound,-94.682,-5.996,0.087,0.0490,0.758,0.063
5.400,outbound,-94.603,-5.991,0.088,0.0439,0.758,-0.063
5.500,outbound,-94.523,-5.989,0.086,0.0435,0.800,0.063
5.600,outbound,-94.440,-5.986,0.087,0.0450,0.800,0.063
5.700,outbound,-94.358,-5.983,0.086,0.0417,0.758,0.063
5.800,outbound,-94.277,-5.979,0.088,0.0422,0.758,0.063
5.900,outbound,-94.196,-5.980,0.087,0.0398,0.800,0.147
6.000,outbound,-94.115,-5.980,0.087,0.0461,0.800,0.189
6.100,outbound,-94.036,-5.975,0.088,0.0539,0.758,0.189
6.200,outbound,-93.957,-5.972,0.087,0.0594,0.800,0.105
6.300,outbound,-93.877,-5.967,0.089,0.0637,0.758,0.147
6.400,outbound,-93.801,-5.963,0.088,0.0666,0.800,0.189
6.500,outbound,-93.723,-5.959,0.085,0.0717,0.758,0.232
6.600,outbound,-93.642,-5.957,0.085,0.0797,0.758,0.189
6.700,outbound,-93.562,-5.953,0.089,0.0792,0.758,0.232
6.800,outbound,-93.485,-5.946,0.087,0.0891,0.800,0.189
6.900,outbound,-93.405,-5.941,0.088,0.0916,0.800,0.232
7.000,outbound,-93.325,-5.936,0.087,0.0920,0.758,0.274
7.100,outbound,-93.245,-5.932,0.087,0.0973,0.800,0.316
7.200,outbound,-93.165,-5.925,0.087,0.0999,0.800,0.274
7.300,outbound,-93.083,-5.918,0.088,0.1064,0.758,0.358
7.400,outbound,-93.001,-5.911,0.087,0.1216,0.800,0.316
7.500,outbound,-92.918,-5.902,0.088,0.1299,0.800,0.400
7.600,outbound,-92.838,-5.892,0.089,0.1407,0.758,0.400
7.700,outbound,-92.758,-5.883,0.088,0.1570,0.758,0.400
7.800,outbound,-92.678,-5.872,0.089,0.1676,0.800,0.400
7.900,outbound,-92.597,-5.859,0.090,0.1770,0.800,0.400
8.000,outbound,-92.518,-5.844,0.089,0.1870,0.800,0.400
8.100,outbound,-92.442,-5.832,0.089,0.1993,0.000,0.000
8.200,outbound,-92.407,-5.826,0.089,0.1944,0.000,0.000
8.300,outbound,-92.406,-5.827,0.089,0.1941,0.000,0.000
8.400,outbound,-92.409,-5.827,0.089,0.1943,0.000,0.000
8.500,outbound,-92.411,-5.828,0.089,0.1948,0.000,0.000
8.600,outbound,-92.413,-5.828,0.088,0.1949,0.000,0.000
8.700,outbound,-92.416,-5.829,0.088,0.1951,0.000,0.000
8.800,outbound,-92.416,-5.829,0.088,0.1949,0.000,0.000
8.900,outbound,-92.416,-5.829,0.088,0.1949,0.000,0.000
9.000,outbound,-92.416,-5.829,0.088,0.1949,0.000,0.000
9.100,outbound,-92.416,-5.829,0.088,0.1949,0.000,0.000
9.200,outbound,-92.416,-5.829,0.088,0.1949,0.000,0.000
9.300,outbound,-92.416,-5.829,0.088,0.1949,0.000,0.000
9.400,outbound,-92.416,-5.829,0.088,0.1949,0.000,0.000
9.500,outbound,-92.416,-5.829,0.088,0.1949,0.000,0.000
9.600,outbound,-92.416,-5.829,0.088,0.1949,0.000,0.000
9.700,outbound,-92.416,-5.829,0.088,0.1949,0.000,0.000
9.800,outbound,-92.416,-5.829,0.088,0.1949,0.000,0.000
9.900,outbound,-92.416,-5.829,0.088,0.1949,0.000,0.000
10.000,outbound,-92.416,-5.829,0.088,0.1949,0.000,0.000
10.100,outbound,-92.416,-5.829,0.088,0.1949,0.000,0.000
10.200,outbound,-92.416,-5.829,0.088,0.1949,0.000,0.000
10.300,outbound,-92.416,-5.829,0.088,0.1949,0.000,0.000
10.400,outbound,-92.416,-5.829,0.088,0.1949,0.000,0.000
10.500,outbound,-92.416,-5.829,0.088,0.1949,0.000,0.000
10.600,outbound,-92.416,-5.829,0.088,0.1949,0.000,0.000
10.700,outbound,-92.416,-5.829,0.088,0.1949,0.000,0.000
10.800,outbound,-92.416,-5.829,0.088,0.1949,0.000,0.000
10.900,outbound,-92.416,-5.829,0.088,0.1949,0.000,0.000
11.000,outbound,-92.416,-5.829,0.088,0.1949,0.000,0.000
11.100,outbound,-92.416,-5.829,0.088,0.1949,0.000,0.000
11.200,outbound,-92.416,-5.829,0.088,0.1949,0.000,0.000
11.300,outbound,-92.416,-5.829,0.088,0.1949,0.000,0.000
11.400,outbound,-92.416,-5.829,0.088,0.1949,0.000,0.000
11.500,outbound,-92.416,-5.829,0.088,0.1949,0.000,0.000
11.600,outbound,-92.416,-5.829,0.088,0.1949,0.000,0.000
11.700,outbound,-92.416,-5.829,0.088,0.1949,0.000,0.000
11.800,outbound,-92.416,-5.829,0.088,0.1949,0.000,0.000
11.900,outbound,-92.416,-5.829,0.088,0.1949,0.000,0.000
12.000,outbound,-92.416,-5.829,0.088,0.1949,0.000,0.000
12.100,outbound,-92.416,-5.829,0.088,0.1949,0.000,0.000
12.200,outbound,-92.416,-5.829,0.088,0.1949,0.000,0.000
12.300,outbound,-92.416,-5.829,0.088,0.1949,0.000,0.000
12.400,outbound,-92.416,-5.829,0.088,0.1949,0.000,0.000
