time,phase,gt_x,gt_y,gt_z,gt_yaw,cmd_lin,cmd_ang
11.200,outbound,-91.321,-5.817,0.087,0.0592,0.600,0.579
11.300,outbound,-91.276,-5.817,0.087,0.0748,0.600,0.570
11.400,outbound,-91.220,-5.815,0.087,0.0939,0.600,0.545
11.500,outbound,-91.161,-5.811,0.087,0.1048,0.600,0.530
11.600,outbound,-91.100,-5.805,0.087,0.1152,0.600,0.518
11.700,outbound,-91.037,-5.800,0.086,0.1283,0.600,0.507
11.800,outbound,-90.976,-5.792,0.086,0.1425,0.600,0.487
11.900,outbound,-90.913,-5.786,0.086,0.1549,0.600,0.476
12.000,outbound,-90.851,-5.776,0.086,0.1657,0.600,0.462
12.100,outbound,-90.788,-5.767,0.085,0.1802,0.600,0.447
12.200,outbound,-90.726,-5.757,0.084,0.1920,0.600,0.431
12.300,outbound,-90.665,-5.745,0.085,0.2005,0.600,0.422
12.400,outbound,-90.603,-5.735,0.085,0.2129,0.600,0.413
12.500,outbound,-90.539,-5.722,0.084,0.2269,0.600,0.397
12.600,outbound,-90.479,-5.707,0.085,0.2360,0.600,0.383
12.700,outbound,-90.418,-5.692,0.084,0.2497,0.600,0.368
12.800,outbound,-90.356,-5.676,0.083,0.2591,0.600,0.356
12.900,outbound,-90.295,-5.659,0.085,0.2683,0.600,0.343
13.000,outbound,-90.234,-5.642,0.085,0.2788,0.600,0.336
13.100,outbound,-90.173,-5.627,0.084,0.2843,0.600,0.325
13.200,outbound,-90.113,-5.608,0.084,0.2887,0.600,0.325
13.300,outbound,-90.053,-5.591,0.084,0.2965,0.600,0.314
13.400,outbound,-89.994,-5.574,0.083,0.3007,0.600,0.312
13.500,outbound,-89.932,-5.555,0.082,0.3074,0.600,0.308
13.600,outbound,-89.872,-5.537,0.083,0.3124,0.600,0.301
13.700,outbound,-89.813,-5.516,0.083,0.3179,0.600,0.296
13.800,outbound,-89.753,-5.497,0.083,0.3267,0.600,0.288
13.900,outbound,-89.692,-5.476,0.083,0.3328,0.600,0.281
14.000,outbound,-89.632,-5.456,0.083,0.3374,0.600,0.276
14.100,outbound,-89.572,-5.435,0.082,0.3414,0.600,0.272
14.200,outbound,-89.513,-5.414,0.082,0.3459,0.600,0.271
14.300,outbound,-89.453,-5.393,0.082,0.3529,0.600,0.264
14.400,outbound,-89.393,-5.372,0.082,0.3598,0.600,0.260
14.500,outbound,-89.334,-5.349,0.082,0.3629,0.600,0.251
14.600,outbound,-89.276,-5.327,0.082,0.3700,0.600,0.249
14.700,outbound,-89.216,-5.303,0.082,0.3746,0.600,0.245
14.800,outbound,-89.158,-5.281,0.082,0.3799,0.600,0.242
14.900,outbound,-89.098,-5.258,0.082,0.3837,0.600,0.237
15.000,outbound,-89.040,-5.235,0.081,0.3872,0.600,0.230
15.100,outbound,-88.982,-5.211,0.082,0.3959,0.600,0.226
15.200,outbound,-88.925,-5.187,0.081,0.3992,0.600,0.221
15.300,outbound,-88.866,-5.162,0.082,0.4015,0.600,0.218
15.400,outbound,-88.808,-5.137,0.081,0.4054,0.600,0.220
15.500,outbound,-88.751,-5.113,0.082,0.4080,0.600,0.220
15.600,outbound,-88.693,-5.088,0.081,0.4111,0.600,0.217
15.700,outbound,-88.634,-5.064,0.081,0.4147,0.600,0.213
15.800,outbound,-88.576,-5.039,0.081,0.4183,0.600,0.214
15.900,outbound,-88.519,-5.013,0.081,0.4215,0.600,0.212
16.000,outbound,-88.460,-4.988,0.081,0.4227,0.600,0.211
16.100,outbound,-88.403,-4.960,0.080,0.4284,0.600,0.208
16.200,outbound,-88.347,-4.933,0.082,0.4335,0.600,0.207
16.300,outbound,-88.290,-4.907,0.080,0.4347,0.600,0.204
16.400,outbound,-88.233,-4.882,0.081,0.4376,0.600,0.204
16.500,outbound,-88.176,-4.857,0.081,0.4415,0.600,0.200
16.600,outbound,-88.119,-4.832,0.081,0.4437,0.600,0.202
16.700,outbound,-88.064,-4.808,0.082,0.4440,0.600,0.203
16.800,outbound,-88.008,-4.781,0.083,0.4485,0.600,0.204
16.900,outbound,-87.952,-4.754,0.082,0.4530,0.600,0.200
17.000,outbound,-87.896,-4.724,0.082,0.4556,0.600,0.199
17.100,outbound,-87.840,-4.700,0.083,0.4568,0.600,0.195
17.200,outbound,-87.785,-4.671,0.083,0.4612,0.600,0.194
17.300,outbound,-87.729,-4.644,0.083,0.4633,0.600,0.195
17.400,outbound,-87.673,-4.618,0.084,0.4661,0.600,0.196
17.500,outbound,-87.618,-4.589,0.084,0.4727,0.600,0.196
17.600,outbound,-87.561,-4.561,0.086,0.4784,0.600,0.190
17.700,outbound,-87.506,-4.533,0.085,0.4829,0.600,0.188
17.800,outbound,-87.450,-4.503,0.086,0.4835,0.600,0.182
17.900,outbound,-87.394,-4.476,0.086,0.4910,0.600,0.182
18.000,outbound,-87.340,-4.447,0.088,0.4954,0.600,0.178
18.100,outbound,-87.285,-4.417,0.088,0.4970,0.600,0.176
18.200,outbound,-87.229,-4.387,0.088,0.5008,0.600,0.178
18.300,outbound,-87.174,-4.359,0.089,0.4994,0.600,0.181
18.400,outbound,-87.120,-4.329,0.089,0.5006,0.600,0.188
18.500,outbound,-87.065,-4.301,0.091,0.5067,0.600,0.184
18.600,outbound,-87.010,-4.269,0.090,0.5082,0.600,0.183
18.700,outbound,-86.955,-4.239,0.091,0.5084,0.600,-0.203
18.800,outbound,-86.901,-4.209,0.090,0.5043,0.600,-0.198
18.900,outbound,-86.846,-4.180,0.091,0.5003,0.600,-0.193
19.000,outbound,-86.793,-4.151,0.093,0.4982,0.600,-0.192
19.100,outbound,-86.738,-4.122,0.093,0.4930,0.600,-0.186
19.200,outbound,-86.684,-4.093,0.094,0.4897,0.600,-0.180
19.300,outbound,-86.630,-4.064,0.094,0.4856,0.600,-0.176
19.400,outbound,-86.575,-4.036,0.095,0.4827,0.600,-0.175
19.500,outbound,-86.520,-4.008,0.094,0.4788,0.600,-0.170
19.600,outbound,-86.463,-3.981,0.094,0.4703,0.600,-0.162
19.700,outbound,-86.408,-3.953,0.096,0.4674,0.600,-0.154
19.800,outbound,-86.352,-3.927,0.097,0.4634,0.600,-0.150
19.900,outbound,-86.297,-3.900,0.096,0.4583,0.600,-0.142
