time,phase,gt_x,gt_y,gt_z,gt_yaw,cmd_lin,cmd_ang
0.100,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
0.200,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
0.300,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
0.400,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
0.500,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
0.600,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
0.700,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
0.800,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
0.900,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.000,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.100,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.200,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.300,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.400,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.500,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.600,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.700,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.800,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.900,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.000,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.100,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.200,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.300,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.400,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.500,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.600,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.700,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.800,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.900,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.000,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.100,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.200,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.300,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.400,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.500,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.600,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.700,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.800,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.900,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
4.000,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
4.100,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
4.200,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
4.300,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
4.400,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
4.500,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
4.600,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
4.700,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
4.800,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
4.900,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
5.000,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
5.100,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
5.200,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
5.300,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
5.400,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
5.500,outbound,-94.947,-6.007,0.088,0.0575,0.800,-0.063
5.600,outbound,-94.895,-6.004,0.087,0.0499,0.758,-0.021
5.700,outbound,-94.818,-6.001,0.087,0.0485,0.800,0.063
5.800,outbound,-94.737,-5.998,0.087,0.0492,0.800,0.063
5.900,outbound,-94.655,-5.994,0.085,0.0500,0.758,-0.021
6.000,outbound,-94.577,-5.991,0.088,0.0457,0.758,0.063
6.100,outbound,-94.494,-5.987,0.086,0.0454,0.758,0.063
6.200,outbound,-94.415,-5.985,0.087,0.0431,0.800,0.147
6.300,outbound,-94.335,-5.983,0.087,0.0398,0.800,0.147
6.400,outbound,-94.254,-5.982,0.087,0.0427,0.758,0.063
6.500,outbound,-94.177,-5.978,0.085,0.0495,0.758,0.147
6.600,outbound,-94.104,-5.981,0.090,0.0500,0.800,0.189
6.700,outbound,-94.029,-5.976,0.088,0.0507,0.800,0.147
6.800,outbound,-93.947,-5.973,0.088,0.0577,0.758,0.147
6.900,outbound,-93.869,-5.967,0.088,0.0573,0.758,0.147
7.000,outbound,-93.790,-5.961,0.086,0.0633,0.800,0.147
7.100,outbound,-93.709,-5.958,0.086,0.0668,0.800,0.189
7.200,outbound,-93.627,-5.954,0.087,0.0687,0.758,0.189
7.300,outbound,-93.546,-5.956,0.087,0.0682,0.758,0.232
7.400,outbound,-93.466,-5.949,0.086,0.0728,0.800,0.316
7.500,outbound,-93.387,-5.947,0.087,0.0809,0.800,0.274
7.600,outbound,-93.308,-5.943,0.088,0.0907,0.758,0.274
7.700,outbound,-93.225,-5.935,0.088,0.1004,0.758,0.274
7.800,outbound,-93.149,-5.930,0.086,0.1026,0.800,0.316
7.900,outbound,-93.067,-5.923,0.088,0.1066,0.800,0.316
8.000,outbound,-92.984,-5.918,0.087,0.1149,0.758,0.358
8.100,outbound,-92.902,-5.910,0.089,0.1241,0.800,0.400
8.200,outbound,-92.820,-5.905,0.089,0.1313,0.800,0.400
8.300,outbound,-92.736,-5.895,0.088,0.1485,0.758,0.400
8.400,outbound,-92.657,-5.886,0.089,0.1577,0.758,0.400
8.500,outbound,-92.579,-5.875,0.089,0.1694,0.800,0.400
8.600,outbound,-92.500,-5.861,0.089,0.1814,0.000,0.000
8.700,outbound,-92.428,-5.851,0.088,0.1845,0.800,-0.021
8.800,outbound,-92.353,-5.840,0.088,0.1865,0.758,0.105
8.900,outbound,-92.279,-5.825,0.091,0.1874,0.800,0.147
9.000,outbound,-92.201,-5.810,0.090,0.1924,0.800,0.147
9.100,outbound,-92.124,-5.794,0.090,0.2037,0.800,0.189
9.200,outbound,-92.047,-5.781,0.090,0.2048,0.800,0.232
9.300,outbound,-91.968,-5.765,0.089,0.2115,0.800,0.232
9.400,outbound,-91.889,-5.754,0.090,0.2224,0.758,0.274
9.500,outbound,-91.814,-5.743,0.088,0.2266,0.800,0.274
9.600,outbound,-91.737,-5.725,0.091,0.2351,0.800,0.274
9.700,outbound,-91.655,-5.709,0.090,0.2402,0.800,0.232
9.800,outbound,-91.574,-5.691,0.090,0.2504,0.800,0.232
9.900,outbound,-91.494,-5.668,0.091,0.2604,0.800,0.274
10.000,outbound,-91.414,-5.647,0.090,0.2675,0.758,0.316
10.100,outbound,-91.337,-5.626,0.090,0.2743,0.800,0.400
10.200,outbound,-91.258,-5.603,0.088,0.2834,0.800,0.316
10.300,outbound,-91.178,-5.579,0.089,0.2906,0.758,0.358
10.400,outbound,-91.101,-5.555,0.089,0.2980,0.800,0.274
10.500,outbound,-91.024,-5.531,0.090,0.3041,0.800,0.232
10.600,outbound,-90.944,-5.505,0.088,0.3143,0.800,0.316
10.700,outbound,-90.867,-5.480,0.089,0.3234,0.800,0.316
10.800,outbound,-90.789,-5.453,0.089,0.3286,0.800,0.232
10.900,outbound,-90.712,-5.428,0.087,0.3338,0.758,0.232
11.000,outbound,-90.638,-5.399,0.088,0.3481,0.800,0.274
11.100,outbound,-90.562,-5.373,0.087,0.3539,0.800,0.316
11.200,outbound,-90.485,-5.344,0.087,0.3593,0.758,0.316
11.300,outbound,-90.408,-5.316,0.087,0.3678,0.758,0.274
11.400,outbound,-90.333,-5.288,0.087,0.3742,0.800,0.316
11.500,outbound,-90.256,-5.258,0.086,0.3781,0.800,0.316
11.600,outbound,-90.180,-5.230,0.087,0.3879,0.800,0.358
11.700,outbound,-90.104,-5.201,0.087,0.3897,0.800,0.316
11.800,outbound,-90.029,-5.170,0.087,0.3959,0.800,0.274
11.900,outbound,-89.954,-5.138,0.085,0.4064,0.758,0.274
12.000,outbound,-89.880,-5.102,0.087,0.4176,0.800,0.316
12.100,outbound,-89.805,-5.069,0.087,0.4287,0.800,0.400
12.200,outbound,-89.729,-5.033,0.086,0.4371,0.800,0.316
12.300,outbound,-89.655,-4.998,0.087,0.4401,0.800,0.400
12.400,outbound,-89.581,-4.963,0.086,0.4456,0.800,0.400
