time,phase,gt_x,gt_y,gt_z,gt_yaw,cmd_lin,cmd_ang
0.100,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
0.200,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
0.300,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
0.400,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
0.500,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
0.600,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
0.700,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
0.800,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
0.900,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.000,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.100,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.200,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.300,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.400,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.500,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.600,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.700,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.800,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.900,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.000,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.100,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.200,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.300,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.400,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.500,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.600,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.700,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.800,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.900,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.000,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.100,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.200,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.300,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.400,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.500,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.600,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.700,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.800,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.900,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
4.000,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
4.100,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
4.200,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
4.300,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
4.400,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
4.500,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
4.600,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
4.700,outbound,-94.947,-6.007,0.088,0.0575,0.800,-0.042
4.800,outbound,-94.895,-6.004,0.087,0.0497,0.758,-0.042
4.900,outbound,-94.818,-6.001,0.087,0.0477,0.800,-0.042
5.000,outbound,-94.738,-5.997,0.088,0.0458,0.800,-0.042
5.100,outbound,-94.656,-5.992,0.085,0.0451,0.758,-0.042
5.200,outbound,-94.577,-5.988,0.087,0.0415,0.800,0.042
5.300,outbound,-94.493,-5.985,0.086,0.0390,0.758,-0.042
5.400,outbound,-94.412,-5.982,0.088,0.0368,0.800,-0.042
5.500,outbound,-94.329,-5.979,0.087,0.0354,0.800,0.042
5.600,outbound,-94.248,-5.975,0.086,0.0353,0.800,0.042
5.700,outbound,-94.166,-5.973,0.086,0.0352,0.758,0.126
5.800,outbound,-94.087,-5.970,0.088,0.0373,0.758,0.042
5.900,outbound,-94.008,-5.966,0.090,0.0353,0.800,0.042
6.000,outbound,-93.927,-5.968,0.088,0.0407,0.800,0.042
6.100,outbound,-93.847,-5.964,0.087,0.0416,0.800,0.042
6.200,outbound,-93.764,-5.962,0.087,0.0500,0.758,0.126
6.300,outbound,-93.683,-5.958,0.087,0.0483,0.800,0.126
6.400,outbound,-93.603,-5.956,0.087,0.0516,0.800,0.211
6.500,outbound,-93.526,-5.954,0.087,0.0446,0.800,0.126
6.600,outbound,-93.443,-5.952,0.086,0.0453,0.758,0.211
6.700,outbound,-93.361,-5.950,0.087,0.0482,0.800,0.211
6.800,outbound,-93.281,-5.949,0.088,0.0468,0.800,0.295
6.900,outbound,-93.200,-5.947,0.087,0.0579,0.800,0.295
7.000,outbound,-93.120,-5.945,0.087,0.0640,0.800,0.295
7.100,outbound,-93.038,-5.939,0.088,0.0670,0.800,0.211
7.200,outbound,-92.959,-5.935,0.088,0.0701,0.800,0.211
7.300,outbound,-92.878,-5.932,0.087,0.0700,0.800,0.295
7.400,outbound,-92.797,-5.928,0.088,0.0776,0.758,0.295
7.500,outbound,-92.720,-5.923,0.087,0.0945,0.800,0.379
7.600,outbound,-92.640,-5.916,0.087,0.1031,0.800,0.379
7.700,outbound,-92.571,-5.906,0.087,0.1002,0.758,0.000
7.800,outbound,-92.500,-5.903,0.089,0.0986,0.758,0.000
7.900,outbound,-92.422,-5.895,0.089,0.0993,0.800,0.000
8.000,outbound,-92.343,-5.887,0.089,0.0988,0.800,0.000
8.100,outbound,-92.262,-5.883,0.088,0.1033,0.758,0.126
8.200,outbound,-92.181,-5.878,0.089,0.1053,0.800,0.126
8.300,outbound,-92.100,-5.870,0.089,0.1045,0.758,-0.042
8.400,outbound,-92.020,-5.862,0.089,0.1040,0.800,-0.042
8.500,outbound,-91.941,-5.858,0.088,0.1002,0.800,0.042
8.600,outbound,-91.862,-5.853,0.087,0.1029,0.800,0.042
8.700,outbound,-91.785,-5.846,0.087,0.1044,0.800,0.042
8.800,outbound,-91.704,-5.842,0.087,0.1014,0.800,0.126
8.900,outbound,-91.621,-5.835,0.088,0.1171,0.758,0.211
9.000,outbound,-91.543,-5.826,0.087,0.1202,0.800,0.211
9.100,outbound,-91.462,-5.819,0.088,0.1238,0.800,0.295
9.200,outbound,-91.380,-5.813,0.088,0.1362,0.758,0.295
9.300,outbound,-91.298,-5.803,0.088,0.1482,0.758,0.295
9.400,outbound,-91.221,-5.791,0.087,0.1540,0.800,0.379
9.500,outbound,-91.142,-5.782,0.086,0.1593,0.758,0.126
9.600,outbound,-91.062,-5.771,0.087,0.1627,0.800,0.126
9.700,outbound,-90.980,-5.757,0.087,0.1708,0.800,0.211
9.800,outbound,-90.900,-5.743,0.087,0.1828,0.758,0.211
9.900,outbound,-90.819,-5.729,0.087,0.1926,0.800,0.295
10.000,outbound,-90.740,-5.716,0.085,0.2053,0.800,0.211
10.100,outbound,-90.661,-5.698,0.085,0.2126,0.800,0.126
10.200,outbound,-90.580,-5.684,0.085,0.2122,0.800,0.126
10.300,outbound,-90.499,-5.667,0.086,0.2146,0.800,0.126
10.400,outbound,-90.419,-5.650,0.085,0.2172,0.758,0.126
10.500,outbound,-90.340,-5.633,0.084,0.2211,0.800,0.126
10.600,outbound,-90.260,-5.613,0.085,0.2264,0.800,0.126
10.700,outbound,-90.179,-5.594,0.082,0.2253,0.758,0.211
10.800,outbound,-90.102,-5.574,0.084,0.2335,0.758,0.211
10.900,outbound,-90.020,-5.558,0.083,0.2411,0.800,0.211
11.000,outbound,-89.941,-5.537,0.083,0.2530,0.800,0.211
11.100,outbound,-89.862,-5.516,0.084,0.2597,0.800,0.211
11.200,outbound,-89.783,-5.496,0.084,0.2630,0.800,0.295
11.300,outbound,-89.705,-5.474,0.083,0.2639,0.758,0.126
11.400,outbound,-89.627,-5.453,0.082,0.2690,0.758,0.126
11.500,outbound,-89.551,-5.432,0.082,0.2751,0.800,0.126
11.600,outbound,-89.474,-5.410,0.083,0.2748,0.758,0.126
11.700,outbound,-89.397,-5.385,0.083,0.2802,0.800,0.211
11.800,outbound,-89.318,-5.362,0.082,0.2828,0.800,0.211
11.900,outbound,-89.241,-5.340,0.082,0.2892,0.800,0.211
12.000,outbound,-89.163,-5.317,0.082,0.2944,0.800,0.211
12.100,outbound,-89.084,-5.292,0.081,0.3038,0.800,0.295
12.200,outbound,-89.006,-5.268,0.082,0.3155,0.800,0.211
12.300,outbound,-88.926,-5.244,0.082,0.3211,0.800,0.211
12.400,outbound,-88.847,-5.219,0.082,0.3291,0.800,0.295
