time,phase,gt_x,gt_y,gt_z,gt_yaw,cmd_lin,cmd_ang
12.500,outbound,-94.883,-6.003,0.086,0.0408,0.000,0.000
12.600,outbound,-94.883,-6.003,0.086,0.0407,0.000,0.000
12.700,outbound,-94.883,-6.003,0.086,0.0407,0.000,0.000
12.800,outbound,-94.883,-6.003,0.086,0.0407,0.000,0.000
12.900,outbound,-94.883,-6.003,0.086,0.0407,0.000,0.000
13.000,outbound,-94.883,-6.003,0.086,0.0407,0.000,0.000
13.100,outbound,-94.883,-6.003,0.086,0.0407,0.000,0.000
13.200,outbound,-94.873,-6.003,0.086,0.0363,0.758,-0.463
13.300,outbound,-94.846,-6.004,0.087,0.0303,0.000,0.000
13.400,outbound,-94.845,-6.004,0.087,0.0310,0.000,0.000
13.500,outbound,-94.844,-6.004,0.087,0.0310,0.000,0.000
13.600,outbound,-94.844,-6.004,0.087,0.0310,0.000,0.000
13.700,outbound,-94.844,-6.004,0.087,0.0310,0.000,0.000
13.800,outbound,-94.843,-6.004,0.087,0.0310,0.000,0.000
13.900,outbound,-94.843,-6.004,0.087,0.0310,0.000,0.000
14.000,outbound,-94.842,-6.004,0.087,0.0310,0.000,0.000
14.100,outbound,-94.844,-6.004,0.087,0.0307,0.000,0.000
14.200,outbound,-94.844,-6.004,0.087,0.0307,0.000,0.000
14.300,outbound,-94.843,-6.004,0.087,0.0307,0.000,0.000
14.400,outbound,-94.843,-6.004,0.087,0.0307,0.000,0.000
14.500,outbound,-94.843,-6.004,0.087,0.0307,0.000,0.000
14.600,outbound,-94.842,-6.004,0.087,0.0307,0.000,0.000
14.700,outbound,-94.842,-6.004,0.087,0.0307,0.000,0.000
14.800,outbound,-94.841,-6.004,0.087,0.0308,0.000,0.000
14.900,outbound,-94.840,-6.004,0.087,0.0323,0.000,0.000
15.000,outbound,-94.840,-6.004,0.087,0.0322,0.000,0.000
15.100,outbound,-94.840,-6.004,0.087,0.0322,0.000,0.000
15.200,outbound,-94.840,-6.004,0.087,0.0322,0.000,0.000
15.300,outbound,-94.840,-6.004,0.087,0.0322,0.000,0.000
15.400,outbound,-94.840,-6.004,0.087,0.0322,0.000,0.000
15.500,outbound,-94.840,-6.004,0.087,0.0322,0.000,0.000
15.600,outbound,-94.841,-6.004,0.087,0.0318,0.000,0.000
15.700,outbound,-94.842,-6.004,0.087,0.0318,0.000,0.000
15.800,outbound,-94.841,-6.004,0.087,0.0318,0.000,0.000
15.900,outbound,-94.840,-6.004,0.087,0.0318,0.000,0.000
16.000,outbound,-94.839,-6.004,0.087,0.0318,0.000,0.000
16.100,outbound,-94.838,-6.004,0.087,0.0321,0.000,0.000
16.200,outbound,-94.838,-6.004,0.087,0.0321,0.000,0.000
16.300,outbound,-94.838,-6.004,0.087,0.0321,0.000,0.000
16.400,outbound,-94.833,-6.005,0.086,0.0356,0.758,-0.126
16.500,outbound,-94.806,-6.005,0.087,0.0376,0.000,0.000
16.600,outbound,-94.803,-6.005,0.087,0.0376,0.000,0.000
16.700,outbound,-94.802,-6.005,0.087,0.0376,0.000,0.000
16.800,outbound,-94.802,-6.005,0.087,0.0376,0.000,0.000
16.900,outbound,-94.802,-6.005,0.087,0.0375,0.000,0.000
17.000,outbound,-94.801,-6.005,0.087,0.0375,0.000,0.000
17.100,outbound,-94.801,-6.005,0.087,0.0374,0.000,0.000
17.200,outbound,-94.800,-6.005,0.086,0.0380,0.800,-0.800
17.300,outbound,-94.769,-6.005,0.088,0.0433,0.800,-0.126
17.400,outbound,-94.704,-6.004,0.087,0.0290,0.800,-0.800
17.500,outbound,-94.627,-6.004,0.087,0.0078,0.758,-0.126
17.600,outbound,-94.555,-6.003,0.087,0.0022,0.800,-0.042
17.700,outbound,-94.498,-6.002,0.087,-0.0088,0.000,0.000
17.800,outbound,-94.484,-6.002,0.087,-0.0170,0.000,0.000
17.900,outbound,-94.484,-6.002,0.087,-0.0170,0.000,0.000
18.000,outbound,-94.484,-6.002,0.087,-0.0170,0.000,0.000
18.100,outbound,-94.483,-6.002,0.087,-0.0170,0.000,0.000
18.200,outbound,-94.483,-6.002,0.087,-0.0170,0.000,0.000
18.300,outbound,-94.483,-6.002,0.087,-0.0170,0.000,0.000
18.400,outbound,-94.480,-6.002,0.087,-0.0169,0.800,-0.042
18.500,outbound,-94.466,-6.005,0.087,-0.0136,-0.250,0.000
18.600,outbound,-94.466,-6.005,0.086,-0.0124,0.000,0.000
18.700,outbound,-94.465,-6.005,0.086,-0.0117,0.000,0.000
18.800,outbound,-94.464,-6.005,0.086,-0.0127,0.000,0.000
18.900,outbound,-94.463,-6.005,0.086,-0.0120,0.000,0.000
19.000,outbound,-94.462,-6.004,0.086,-0.0125,0.000,0.000
19.100,outbound,-94.461,-6.004,0.086,-0.0120,0.000,0.000
19.200,outbound,-94.461,-6.004,0.086,-0.0119,0.000,0.000
19.300,outbound,-94.461,-6.004,0.086,-0.0118,-0.250,0.000
19.400,outbound,-94.464,-6.005,0.086,-0.0121,0.000,0.000
19.500,outbound,-94.463,-6.005,0.086,-0.0116,0.000,0.000
19.600,outbound,-94.462,-6.004,0.086,-0.0120,0.000,0.000
19.700,outbound,-94.461,-6.004,0.086,-0.0115,0.000,0.000
19.800,outbound,-94.461,-6.004,0.086,-0.0115,0.000,0.000
19.900,outbound,-94.461,-6.004,0.086,-0.0114,0.000,0.000
20.000,outbound,-94.461,-6.004,0.086,-0.0114,0.000,0.000
20.100,outbound,-94.461,-6.004,0.086,-0.0114,0.800,-0.042
20.200,outbound,-94.435,-6.003,0.087,-0.0115,0.800,-0.042
20.300,outbound,-94.394,-6.006,0.085,-0.0105,-0.250,0.000
20.400,outbound,-94.388,-6.006,0.085,-0.0096,0.000,0.000
20.500,outbound,-94.387,-6.006,0.085,-0.0100,0.000,0.000
20.600,outbound,-94.386,-6.006,0.085,-0.0101,0.000,0.000
20.700,outbound,-94.385,-6.006,0.085,-0.0101,0.000,0.000
20.800,outbound,-94.384,-6.006,0.085,-0.0102,0.000,0.000
20.900,outbound,-94.384,-6.006,0.085,-0.0105,0.000,0.000
21.000,outbound,-94.384,-6.006,0.085,-0.0104,0.000,0.000
21.100,outbound,-94.381,-6.006,0.086,-0.0106,0.758,0.295
21.200,outbound,-94.368,-6.006,0.086,-0.0108,0.000,0.000
21.300,outbound,-94.368,-6.006,0.086,-0.0108,0.000,0.000
21.400,outbound,-94.368,-6.006,0.086,-0.0108,0.000,0.000
21.500,outbound,-94.368,-6.006,0.086,-0.0108,0.000,0.000
21.600,outbound,-94.368,-6.006,0.086,-0.0108,0.000,0.000
21.700,outbound,-94.368,-6.006,0.086,-0.0108,0.000,0.000
21.800,outbound,-94.368,-6.006,0.086,-0.0108,0.000,0.000
21.900,outbound,-94.368,-6.006,0.086,-0.0111,0.000,0.000
22.000,outbound,-94.370,-6.006,0.086,-0.0112,0.000,0.000
22.100,outbound,-94.370,-6.006,0.086,-0.0112,0.000,0.000
22.200,outbound,-94.370,-6.006,0.086,-0.0112,0.000,0.000
22.300,outbound,-94.371,-6.006,0.086,-0.0112,0.000,0.000
22.400,outbound,-94.371,-6.006,0.086,-0.0112,0.000,0.000
22.500,outbound,-94.371,-6.006,0.086,-0.0112,0.000,0.000
22.600,outbound,-94.372,-6.006,0.086,-0.0112,0.000,0.000
22.700,outbound,-94.365,-6.007,0.088,-0.0101,0.758,0.295
22.800,outbound,-94.328,-6.008,0.088,-0.0093,-0.250,0.000
22.900,outbound,-94.309,-6.009,0.086,-0.0166,0.000,0.000
23.000,outbound,-94.309,-6.009,0.085,-0.0162,0.000,0.000
23.100,outbound,-94.310,-6.009,0.085,-0.0161,0.000,0.000
23.200,outbound,-94.310,-6.009,0.085,-0.0161,0.000,0.000
23.300,outbound,-94.310,-6.009,0.085,-0.0161,0.000,0.000
23.400,outbound,-94.310,-6.009,0.085,-0.0161,0.000,0.000
23.500,outbound,-94.310,-6.009,0.085,-0.0161,0.000,0.000
23.600,outbound,-94.310,-6.009,0.085,-0.0161,0.000,0.000
23.700,outbound,-94.312,-6.009,0.086,-0.0170,-0.250,0.000
23.800,outbound,-94.333,-6.008,0.088,-0.0160,-0.250,0.000
23.900,outbound,-94.359,-6.008,0.087,-0.0164,-0.250,0.000
24.000,outbound,-94.387,-6.007,0.086,-0.0162,-0.250,0.000
24.100,outbound,-94.402,-6.007,0.086,-0.0153,0.000,0.000
24.200,outbound,-94.401,-6.007,0.085,-0.0153,0.000,0.000
24.300,outbound,-94.400,-6.007,0.085,-0.0153,0.000,0.000
24.400,outbound,-94.400,-6.007,0.085,-0.0151,0.000,0.000
24.500,outbound,-94.400,-6.007,0.085,-0.0151,0.000,0.000
24.600,outbound,-94.400,-6.007,0.085,-0.0151,0.000,0.000
24.700,outbound,-94.400,-6.007,0.085,-0.0151,0.000,0.000
24.800,outbound,-94.401,-6.007,0.085,-0.0156,0.000,0.000
24.900,outbound,-94.402,-6.007,0.086,-0.0153,0.000,0.000
25.000,outbound,-94.401,-6.007,0.086,-0.0154,0.000,0.000
25.100,outbound,-94.400,-6.007,0.086,-0.0153,0.000,0.000
25.200,outbound,-94.399,-6.007,0.085,-0.0153,0.000,0.000
25.300,outbound,-94.399,-6.007,0.085,-0.0151,0.000,0.000
25.400,outbound,-94.399,-6.007,0.085,-0.0151,0.000,0.000
25.500,outbound,-94.399,-6.007,0.085,-0.0151,0.000,0.000
25.600,outbound,-94.395,-6.007,0.087,-0.0150,0.758,0.295
25.700,outbound,-94.376,-6.009,0.088,-0.0126,-0.250,0.000
25.800,outbound,-94.384,-6.008,0.087,-0.0149,0.000,0.000
25.900,outbound,-94.389,-6.007,0.087,-0.0145,0.000,0.000
26.000,outbound,-94.390,-6.007,0.087,-0.0148,0.000,0.000
26.100,outbound,-94.392,-6.007,0.087,-0.0147,0.000,0.000
26.200,outbound,-94.394,-6.007,0.086,-0.0147,0.000,0.000
26.300,outbound,-94.397,-6.007,0.086,-0.0147,0.000,0.000
26.400,outbound,-94.400,-6.007,0.086,-0.0147,0.000,0.000
26.500,outbound,-94.402,-6.007,0.087,-0.0148,0.758,-0.042
26.600,outbound,-94.373,-6.008,0.088,-0.0081,0.000,0.000
26.700,outbound,-94.329,-6.009,0.087,-0.0053,0.758,0.295
26.800,outbound,-94.266,-6.010,0.087,0.0049,-0.250,0.000
26.900,outbound,-94.229,-6.014,0.087,0.0174,0.000,0.000
27.000,outbound,-94.225,-6.014,0.088,0.0172,0.000,0.000
27.100,outbound,-94.226,-6.014,0.087,0.0172,0.000,0.000
27.200,outbound,-94.228,-6.014,0.087,0.0172,0.000,0.000
27.300,outbound,-94.231,-6.014,0.087,0.0172,0.000,0.000
27.400,outbound,-94.234,-6.014,0.087,0.0173,0.000,0.000
27.500,outbound,-94.237,-6.014,0.087,0.0179,0.000,0.000
27.600,outbound,-94.240,-6.014,0.087,0.0177,0.000,0.000
27.700,outbound,-94.246,-6.013,0.086,0.0188,0.000,0.000
27.800,outbound,-94.250,-6.013,0.086,0.0188,0.000,0.000
27.900,outbound,-94.251,-6.014,0.086,0.0191,0.000,0.000
28.000,outbound,-94.252,-6.014,0.086,0.0187,0.000,0.000
28.100,outbound,-94.252,-6.014,0.086,0.0187,0.000,0.000
28.200,outbound,-94.253,-6.014,0.086,0.0186,0.000,0.000
28.300,outbound,-94.253,-6.014,0.086,0.0186,0.000,0.000
28.400,outbound,-94.253,-6.014,0.086,0.0186,0.000,0.000
28.500,outbound,-94.237,-6.013,0.087,0.0219,-0.250,0.000
28.600,outbound,-94.231,-6.015,0.087,0.0254,0.000,0.000
28.700,outbound,-94.232,-6.014,0.087,0.0253,0.000,0.000
28.800,outbound,-94.235,-6.014,0.087,0.0254,0.000,0.000
28.900,outbound,-94.235,-6.015,0.087,0.0254,0.000,0.000
29.000,outbound,-94.235,-6.015,0.087,0.0259,0.000,0.000
29.100,outbound,-94.235,-6.015,0.087,0.0258,0.000,0.000
29.200,outbound,-94.235,-6.015,0.087,0.0258,0.000,0.000
29.300,outbound,-94.237,-6.015,0.087,0.0257,0.000,0.000
29.400,outbound,-94.237,-6.015,0.087,0.0260,0.000,0.000
29.500,outbound,-94.236,-6.015,0.087,0.0259,0.000,0.000
29.600,outbound,-94.235,-6.015,0.087,0.0259,0.000,0.000
29.700,outbound,-94.234,-6.015,0.087,0.0256,0.000,0.000
29.800,outbound,-94.234,-6.015,0.087,0.0257,0.000,0.000
29.900,outbound,-94.234,-6.015,0.087,0.0257,0.000,0.000
30.000,outbound,-94.234,-6.015,0.087,0.0257,0.000,0.000
30.100,outbound,-94.247,-6.015,0.087,0.0261,-0.250,0.000
30.200,outbound,-94.269,-6.014,0.086,0.0248,0.000,0.000
30.300,outbound,-94.275,-6.015,0.086,0.0252,0.000,0.000
30.400,outbound,-94.275,-6.014,0.086,0.0246,0.000,0.000
30.500,outbound,-94.275,-6.014,0.086,0.0248,0.000,0.000
30.600,outbound,-94.275,-6.014,0.086,0.0247,0.000,0.000
30.700,outbound,-94.275,-6.014,0.086,0.0247,0.000,0.000
30.800,outbound,-94.275,-6.014,0.086,0.0247,0.000,0.000
30.900,outbound,-94.275,-6.014,0.086,0.0247,0.211,0.716
31.000,outbound,-94.275,-6.014,0.086,0.0249,0.000,0.000
31.100,outbound,-94.274,-6.014,0.086,0.0247,0.000,0.000
31.200,outbound,-94.274,-6.014,0.086,0.0247,0.000,0.000
31.300,outbound,-94.274,-6.014,0.086,0.0248,0.000,0.000
31.400,outbound,-94.274,-6.014,0.086,0.0247,0.000,0.000
31.500,outbound,-94.274,-6.014,0.086,0.0247,0.000,0.000
31.600,outbound,-94.274,-6.014,0.086,0.0247,0.000,0.000
31.700,outbound,-94.273,-6.014,0.086,0.0257,0.800,-0.042
31.800,outbound,-94.266,-6.015,0.087,0.0365,0.000,0.000
31.900,outbound,-94.267,-6.015,0.087,0.0361,0.000,0.000
32.000,outbound,-94.271,-6.015,0.086,0.0362,0.000,0.000
32.100,outbound,-94.275,-6.015,0.086,0.0355,0.000,0.000
32.200,outbound,-94.278,-6.016,0.085,0.0346,0.000,0.000
32.300,outbound,-94.279,-6.015,0.085,0.0343,0.000,0.000
32.400,outbound,-94.281,-6.015,0.085,0.0343,0.000,0.000
32.500,outbound,-94.283,-6.015,0.085,0.0344,0.000,0.000
32.600,outbound,-94.292,-6.015,0.086,0.0340,-0.250,0.000
32.700,outbound,-94.314,-6.017,0.088,0.0350,-0.250,0.000
32.800,outbound,-94.331,-6.017,0.088,0.0344,0.000,0.000
32.900,outbound,-94.335,-6.016,0.087,0.0341,0.000,0.000
33.000,outbound,-94.338,-6.017,0.087,0.0340,0.000,0.000
33.100,outbound,-94.339,-6.017,0.087,0.0338,0.000,0.000
33.200,outbound,-94.341,-6.017,0.087,0.0334,0.000,0.000
33.300,outbound,-94.341,-6.017,0.087,0.0333,0.000,0.000
33.400,outbound,-94.342,-6.017,0.087,0.0333,0.000,0.000
33.500,outbound,-94.341,-6.017,0.087,0.0334,0.758,-0.042
33.600,outbound,-94.312,-6.016,0.086,0.0411,0.800,-0.800
33.700,outbound,-94.254,-6.012,0.087,0.0418,-0.250,0.000
33.800,outbound,-94.227,-6.015,0.088,0.0305,0.000,0.000
33.900,outbound,-94.225,-6.015,0.088,0.0307,0.000,0.000
34.000,outbound,-94.225,-6.015,0.088,0.0306,0.000,0.000
34.100,outbound,-94.224,-6.015,0.088,0.0306,0.000,0.000
34.200,outbound,-94.224,-6.015,0.088,0.0307,0.000,0.000
34.300,outbound,-94.224,-6.015,0.088,0.0307,0.000,0.000
34.400,outbound,-94.223,-6.015,0.088,0.0306,0.000,0.000
34.500,outbound,-94.222,-6.015,0.088,0.0306,0.000,0.000
34.600,outbound,-94.213,-6.014,0.087,0.0337,-0.250,0.000
34.700,outbound,-94.211,-6.014,0.087,0.0340,0.000,0.000
34.800,outbound,-94.211,-6.015,0.087,0.0338,0.000,0.000
34.900,outbound,-94.213,-6.015,0.086,0.0338,0.000,0.000
35.000,outbound,-94.214,-6.015,0.086,0.0338,0.000,0.000
35.100,outbound,-94.215,-6.015,0.086,0.0342,0.000,0.000
35.200,outbound,-94.215,-6.015,0.086,0.0341,0.000,0.000
35.300,outbound,-94.215,-6.015,0.086,0.0341,0.000,0.000
35.400,outbound,-94.197,-6.014,0.088,0.0410,0.800,0.211
35.500,outbound,-94.156,-6.012,0.087,0.0397,0.800,-0.800
35.600,outbound,-94.113,-6.012,0.087,0.0384,0.000,0.000
35.700,outbound,-94.069,-6.010,0.088,0.0478,0.758,-0.463
35.800,outbound,-94.031,-6.011,0.088,0.0500,0.000,0.000
35.900,outbound,-94.024,-6.011,0.087,0.0508,0.000,0.000
36.000,outbound,-94.023,-6.012,0.087,0.0507,0.000,0.000
36.100,outbound,-94.022,-6.012,0.087,0.0506,0.000,0.000
36.200,outbound,-94.022,-6.011,0.087,0.0506,0.000,0.000
36.300,outbound,-94.021,-6.011,0.087,0.0505,0.000,0.000
36.400,outbound,-94.021,-6.011,0.087,0.0504,0.758,-0.463
36.500,outbound,-94.018,-6.012,0.087,0.0519,0.000,0.000
36.600,outbound,-94.017,-6.011,0.087,0.0515,0.000,0.000
36.700,outbound,-94.015,-6.012,0.087,0.0506,0.000,0.000
36.800,outbound,-94.016,-6.012,0.087,0.0515,0.000,0.000
36.900,outbound,-94.016,-6.012,0.087,0.0512,0.000,0.000
37.000,outbound,-94.016,-6.012,0.087,0.0511,0.000,0.000
37.100,outbound,-94.016,-6.012,0.087,0.0513,0.000,0.000
37.200,outbound,-94.016,-6.012,0.087,0.0511,0.000,0.000
37.300,outbound,-94.008,-6.012,0.087,0.0550,-0.250,0.000
37.400,outbound,-94.018,-6.015,0.087,0.0553,-0.250,0.000
37.500,outbound,-94.041,-6.018,0.088,0.0557,0.000,0.000
37.600,outbound,-94.049,-6.017,0.088,0.0564,0.000,0.000
37.700,outbound,-94.051,-6.017,0.088,0.0561,0.000,0.000
37.800,outbound,-94.052,-6.018,0.088,0.0562,0.000,0.000
37.900,outbound,-94.052,-6.018,0.088,0.0563,0.000,0.000
38.000,outbound,-94.054,-6.019,0.088,0.0563,0.000,0.000
38.100,outbound,-94.055,-6.019,0.088,0.0564,0.000,0.000
38.200,outbound,-94.056,-6.019,0.088,0.0563,0.000,0.000
38.300,outbound,-94.051,-6.018,0.088,0.0611,-0.250,0.000
38.400,outbound,-94.065,-6.020,0.088,0.0595,0.000,0.000
38.500,outbound,-94.076,-6.019,0.088,0.0593,0.000,0.000
38.600,outbound,-94.080,-6.018,0.087,0.0591,0.000,0.000
38.700,outbound,-94.083,-6.020,0.087,0.0589,0.000,0.000
38.800,outbound,-94.085,-6.020,0.087,0.0592,0.000,0.000
38.900,outbound,-94.089,-6.021,0.086,0.0591,0.000,0.000
39.000,outbound,-94.090,-6.021,0.086,0.0590,0.000,0.000
39.100,outbound,-94.092,-6.021,0.086,0.0589,0.000,0.000
39.200,outbound,-94.083,-6.021,0.089,0.0644,-0.250,0.000
39.300,outbound,-94.078,-6.022,0.088,0.0693,0.000,0.000
