time,phase,gt_x,gt_y,gt_z,gt_yaw,cmd_lin,cmd_ang
0.100,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
0.200,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
0.300,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
0.400,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
0.500,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
0.600,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
0.700,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
0.800,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
0.900,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.000,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.100,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.200,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.300,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.400,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.500,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.600,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.700,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.800,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.900,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.000,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.100,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.200,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.300,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.400,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.500,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.600,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.700,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.800,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.900,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.000,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.100,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.200,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.300,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.400,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.500,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.600,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.700,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.800,outbound,-94.958,-6.007,0.086,0.0644,0.800,-0.063
3.900,outbound,-94.926,-6.006,0.086,0.0513,0.800,-0.021
4.000,outbound,-94.857,-6.002,0.087,0.0491,0.758,-0.021
4.100,outbound,-94.776,-6.000,0.086,0.0470,0.758,-0.021
4.200,outbound,-94.697,-5.997,0.088,0.0469,0.758,-0.021
4.300,outbound,-94.618,-5.991,0.088,0.0430,0.800,-0.021
4.400,outbound,-94.537,-5.989,0.087,0.0414,0.800,-0.021
4.500,outbound,-94.455,-5.986,0.086,0.0411,0.758,-0.021
4.600,outbound,-94.375,-5.982,0.087,0.0402,0.758,0.063
4.700,outbound,-94.296,-5.979,0.088,0.0412,0.758,0.063
4.800,outbound,-94.216,-5.978,0.087,0.0386,0.800,0.063
4.900,outbound,-94.134,-5.976,0.086,0.0359,0.800,0.063
5.000,outbound,-94.057,-5.972,0.088,0.0403,0.758,0.063
5.100,outbound,-93.976,-5.970,0.087,0.0398,0.758,0.063
5.200,outbound,-93.897,-5.967,0.086,0.0462,0.758,0.063
5.300,outbound,-93.819,-5.965,0.086,0.0514,0.800,0.147
5.400,outbound,-93.740,-5.961,0.087,0.0521,0.758,0.147
5.500,outbound,-93.658,-5.958,0.088,0.0538,0.758,0.105
5.600,outbound,-93.578,-5.956,0.086,0.0540,0.758,0.147
5.700,outbound,-93.498,-5.954,0.087,0.0486,0.800,0.147
5.800,outbound,-93.415,-5.953,0.087,0.0505,0.800,0.147
5.900,outbound,-93.335,-5.950,0.088,0.0546,0.800,0.147
6.000,outbound,-93.252,-5.948,0.087,0.0527,0.758,0.232
6.100,outbound,-93.171,-5.945,0.088,0.0625,0.800,0.232
6.200,outbound,-93.091,-5.940,0.086,0.0638,0.800,0.232
6.300,outbound,-93.012,-5.938,0.087,0.0749,0.800,0.232
6.400,outbound,-92.933,-5.931,0.088,0.0834,0.758,0.232
6.500,outbound,-92.853,-5.926,0.089,0.0860,0.800,0.274
6.600,outbound,-92.773,-5.921,0.088,0.0933,0.800,0.316
6.700,outbound,-92.691,-5.913,0.088,0.1086,0.800,0.274
6.800,outbound,-92.610,-5.906,0.088,0.1135,0.800,0.316
6.900,outbound,-92.538,-5.898,0.089,0.1231,0.800,-0.021
7.000,outbound,-92.460,-5.889,0.088,0.1220,0.758,-0.021
7.100,outbound,-92.380,-5.879,0.088,0.1206,0.758,-0.021
7.200,outbound,-92.301,-5.873,0.089,0.1228,0.800,0.147
7.300,outbound,-92.220,-5.865,0.088,0.1272,0.758,0.274
7.400,outbound,-92.139,-5.855,0.089,0.1323,0.800,0.274
7.500,outbound,-92.058,-5.846,0.087,0.1404,0.800,0.274
7.600,outbound,-91.978,-5.841,0.089,0.1468,0.800,0.274
7.700,outbound,-91.898,-5.829,0.089,0.1638,0.758,0.316
7.800,outbound,-91.819,-5.817,0.088,0.1732,0.800,0.316
7.900,outbound,-91.742,-5.806,0.088,0.1856,0.800,0.316
8.000,outbound,-91.661,-5.793,0.087,0.2031,0.758,0.274
8.100,outbound,-91.585,-5.778,0.089,0.2161,0.800,0.358
8.200,outbound,-91.507,-5.758,0.089,0.2318,0.800,0.316
8.300,outbound,-91.426,-5.738,0.089,0.2482,0.800,0.274
8.400,outbound,-91.343,-5.719,0.089,0.2567,0.800,0.232
8.500,outbound,-91.262,-5.698,0.089,0.2578,0.800,0.189
8.600,outbound,-91.183,-5.675,0.090,0.2638,0.758,0.189
8.700,outbound,-91.104,-5.654,0.088,0.2656,0.758,0.147
8.800,outbound,-91.024,-5.634,0.088,0.2695,0.800,0.147
8.900,outbound,-90.946,-5.612,0.088,0.2690,0.758,0.063
9.000,outbound,-90.867,-5.590,0.087,0.2687,0.800,0.021
9.100,outbound,-90.790,-5.568,0.087,0.2662,0.800,0.000
9.200,outbound,-90.709,-5.547,0.087,0.2695,0.758,0.063
9.300,outbound,-90.630,-5.527,0.087,0.2718,0.758,0.105
9.400,outbound,-90.551,-5.504,0.086,0.2732,0.758,0.021
9.500,outbound,-90.474,-5.483,0.086,0.2741,0.800,0.000
9.600,outbound,-90.395,-5.461,0.086,0.2728,0.800,-0.021
9.700,outbound,-90.314,-5.439,0.086,0.2723,0.758,0.063
9.800,outbound,-90.238,-5.417,0.086,0.2690,0.758,-0.063
9.900,outbound,-90.159,-5.395,0.085,0.2687,0.758,-0.063
10.000,outbound,-90.079,-5.376,0.086,0.2662,0.800,-0.021
10.100,outbound,-89.999,-5.358,0.084,0.2581,0.800,0.000
10.200,outbound,-89.922,-5.341,0.086,0.2557,0.758,0.105
10.300,outbound,-89.843,-5.321,0.085,0.2593,0.800,0.147
10.400,outbound,-89.764,-5.298,0.085,0.2616,0.800,0.105
10.500,outbound,-89.686,-5.279,0.082,0.2612,0.758,0.189
10.600,outbound,-89.608,-5.261,0.084,0.2644,0.758,0.105
10.700,outbound,-89.529,-5.239,0.085,0.2668,0.800,0.147
10.800,outbound,-89.451,-5.218,0.084,0.2737,0.800,0.189
10.900,outbound,-89.375,-5.195,0.083,0.2792,0.758,0.189
11.000,outbound,-89.299,-5.174,0.084,0.2786,0.758,0.147
11.100,outbound,-89.223,-5.150,0.085,0.2798,0.758,0.063
11.200,outbound,-89.145,-5.129,0.082,0.2762,0.800,0.063
11.300,outbound,-89.066,-5.109,0.083,0.2788,0.800,0.105
11.400,outbound,-88.990,-5.085,0.082,0.2772,0.758,0.105
11.500,outbound,-88.912,-5.065,0.082,0.2788,0.800,0.189
11.600,outbound,-88.834,-5.043,0.083,0.2799,0.800,0.232
11.700,outbound,-88.754,-5.021,0.082,0.2863,0.758,0.274
11.800,outbound,-88.674,-4.998,0.083,0.2931,0.800,0.274
11.900,outbound,-88.595,-4.974,0.081,0.2962,0.800,0.147
12.000,outbound,-88.517,-4.950,0.081,0.2989,0.800,0.189
12.100,outbound,-88.437,-4.925,0.081,0.3035,0.800,0.189
12.200,outbound,-88.359,-4.902,0.082,0.3088,0.758,0.232
12.300,outbound,-88.284,-4.880,0.082,0.3080,0.758,0.063
12.400,outbound,-88.208,-4.857,0.082,0.3097,0.800,0.147
