time,phase,gt_x,gt_y,gt_z,gt_yaw,cmd_lin,cmd_ang
0.100,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
0.200,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
0.300,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
0.400,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
0.500,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
0.600,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
0.700,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
0.800,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
0.900,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.000,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.100,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.200,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.300,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.400,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.500,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.600,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.700,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.800,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.900,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.000,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.100,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.200,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.300,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.400,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.500,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.600,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.700,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.800,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.900,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.000,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.100,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.200,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.300,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.400,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.500,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.600,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.700,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.800,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.900,outbound,-94.947,-6.007,0.088,0.0575,0.800,-0.063
4.000,outbound,-94.895,-6.004,0.087,0.0500,0.758,-0.021
4.100,outbound,-94.818,-6.001,0.087,0.0489,0.800,-0.021
4.200,outbound,-94.736,-5.998,0.088,0.0481,0.800,-0.021
4.300,outbound,-94.655,-5.993,0.085,0.0476,0.758,-0.021
4.400,outbound,-94.575,-5.991,0.087,0.0420,0.758,-0.021
4.500,outbound,-94.491,-5.988,0.086,0.0395,0.758,-0.021
4.600,outbound,-94.410,-5.985,0.088,0.0372,0.800,0.063
4.700,outbound,-94.328,-5.981,0.087,0.0402,0.800,0.063
4.800,outbound,-94.246,-5.978,0.086,0.0395,0.800,0.063
4.900,outbound,-94.163,-5.976,0.086,0.0364,0.758,0.063
5.000,outbound,-94.085,-5.973,0.089,0.0362,0.758,0.063
5.100,outbound,-94.008,-5.970,0.090,0.0352,0.800,0.063
5.200,outbound,-93.929,-5.968,0.088,0.0389,0.800,0.063
5.300,outbound,-93.851,-5.964,0.087,0.0445,0.800,0.063
5.400,outbound,-93.770,-5.961,0.087,0.0488,0.800,0.105
5.500,outbound,-93.687,-5.958,0.086,0.0474,0.758,0.147
5.600,outbound,-93.609,-5.956,0.088,0.0508,0.800,0.147
5.700,outbound,-93.530,-5.954,0.087,0.0474,0.800,0.147
5.800,outbound,-93.447,-5.952,0.087,0.0496,0.758,0.147
5.900,outbound,-93.368,-5.951,0.087,0.0530,0.800,0.232
6.000,outbound,-93.288,-5.949,0.087,0.0538,0.800,0.147
6.100,outbound,-93.207,-5.944,0.087,0.0591,0.800,0.189
6.200,outbound,-93.127,-5.942,0.087,0.0611,0.758,0.189
6.300,outbound,-93.047,-5.938,0.087,0.0673,0.758,0.232
6.400,outbound,-92.971,-5.933,0.088,0.0741,0.800,0.232
6.500,outbound,-92.891,-5.929,0.087,0.0794,0.800,0.274
6.600,outbound,-92.810,-5.924,0.088,0.0819,0.758,0.274
6.700,outbound,-92.728,-5.917,0.087,0.0931,0.800,0.358
6.800,outbound,-92.645,-5.911,0.087,0.1017,0.800,0.316
6.900,outbound,-92.565,-5.903,0.088,0.1090,0.758,0.000
7.000,outbound,-92.484,-5.897,0.089,0.1123,0.800,0.189
7.100,outbound,-92.400,-5.886,0.087,0.1107,0.800,0.189
7.200,outbound,-92.320,-5.880,0.089,0.1208,0.758,0.232
7.300,outbound,-92.240,-5.874,0.087,0.1273,0.800,0.274
7.400,outbound,-92.156,-5.866,0.088,0.1349,0.800,0.232
7.500,outbound,-92.075,-5.858,0.088,0.1448,0.800,0.232
7.600,outbound,-91.992,-5.851,0.089,0.1531,0.800,0.189
7.700,outbound,-91.913,-5.848,0.089,0.1589,0.800,0.316
7.800,outbound,-91.831,-5.839,0.088,0.1722,0.800,0.358
7.900,outbound,-91.753,-5.827,0.088,0.1891,0.758,0.358
8.000,outbound,-91.673,-5.812,0.087,0.2004,0.758,0.316
8.100,outbound,-91.595,-5.797,0.090,0.2040,0.800,0.105
8.200,outbound,-91.515,-5.779,0.089,0.2089,0.800,0.232
8.300,outbound,-91.434,-5.761,0.088,0.2181,0.800,0.274
8.400,outbound,-91.351,-5.745,0.089,0.2293,0.758,0.232
8.500,outbound,-91.273,-5.728,0.088,0.2367,0.758,0.274
8.600,outbound,-91.195,-5.710,0.088,0.2482,0.800,0.232
8.700,outbound,-91.116,-5.692,0.087,0.2540,0.800,0.189
8.800,outbound,-91.036,-5.674,0.088,0.2578,0.800,0.147
8.900,outbound,-90.958,-5.653,0.088,0.2637,0.758,0.232
9.000,outbound,-90.880,-5.634,0.087,0.2739,0.758,0.232
9.100,outbound,-90.803,-5.613,0.087,0.2789,0.800,0.189
9.200,outbound,-90.724,-5.589,0.086,0.2845,0.800,0.189
9.300,outbound,-90.645,-5.566,0.087,0.2948,0.800,0.147
9.400,outbound,-90.568,-5.543,0.085,0.2969,0.800,0.021
9.500,outbound,-90.490,-5.519,0.086,0.2964,0.800,0.021
9.600,outbound,-90.411,-5.494,0.086,0.2991,0.758,0.021
9.700,outbound,-90.333,-5.470,0.086,0.2994,0.758,0.063
9.800,outbound,-90.256,-5.447,0.085,0.2907,0.758,-0.063
9.900,outbound,-90.179,-5.424,0.085,0.2914,0.800,-0.063
10.000,outbound,-90.101,-5.402,0.085,0.2926,0.800,-0.021
10.100,outbound,-90.022,-5.382,0.084,0.2912,0.758,-0.021
10.200,outbound,-89.948,-5.359,0.085,0.2930,0.758,-0.063
10.300,outbound,-89.871,-5.335,0.084,0.2947,0.758,-0.063
10.400,outbound,-89.794,-5.312,0.084,0.2937,0.800,-0.021
10.500,outbound,-89.716,-5.289,0.083,0.2928,0.758,-0.021
10.600,outbound,-89.639,-5.268,0.085,0.2930,0.758,0.063
10.700,outbound,-89.561,-5.245,0.084,0.2947,0.800,0.063
10.800,outbound,-89.483,-5.221,0.084,0.2938,0.758,0.147
10.900,outbound,-89.406,-5.197,0.084,0.2993,0.758,0.147
11.000,outbound,-89.332,-5.174,0.085,0.3001,0.800,0.105
11.100,outbound,-89.257,-5.151,0.084,0.3016,0.800,0.021
11.200,outbound,-89.181,-5.127,0.084,0.2997,0.800,0.021
11.300,outbound,-89.104,-5.101,0.083,0.3016,0.800,0.000
11.400,outbound,-89.024,-5.078,0.082,0.3046,0.758,0.063
11.500,outbound,-88.945,-5.054,0.082,0.3034,0.800,0.147
11.600,outbound,-88.868,-5.030,0.084,0.3046,0.758,0.147
11.700,outbound,-88.791,-5.006,0.083,0.3076,0.800,0.189
11.800,outbound,-88.713,-4.980,0.084,0.3120,0.800,0.232
11.900,outbound,-88.635,-4.956,0.081,0.3119,0.800,0.147
12.000,outbound,-88.557,-4.932,0.082,0.3154,0.800,0.105
12.100,outbound,-88.479,-4.907,0.082,0.3193,0.758,0.147
12.200,outbound,-88.403,-4.883,0.082,0.3193,0.800,0.147
12.300,outbound,-88.322,-4.860,0.082,0.3215,0.800,0.105
12.400,outbound,-88.244,-4.834,0.082,0.3255,0.800,0.147
