time,phase,gt_x,gt_y,gt_z,gt_yaw,cmd_lin,cmd_ang
0.100,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
0.200,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
0.300,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
0.400,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
0.500,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
0.600,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
0.700,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
0.800,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
0.900,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.000,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.100,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.200,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.300,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.400,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.500,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.600,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.700,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.800,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.900,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.000,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.100,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.200,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.300,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.400,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.500,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.600,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.700,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.800,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.900,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.000,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.100,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.200,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.300,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.400,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.500,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.600,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.700,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.800,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.900,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
4.000,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
4.100,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
4.200,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
4.300,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
4.400,outbound,-94.942,-6.006,0.088,0.0552,0.800,-0.063
4.500,outbound,-94.885,-6.003,0.088,0.0505,0.758,-0.021
4.600,outbound,-94.806,-6.001,0.087,0.0496,0.800,-0.021
4.700,outbound,-94.725,-5.997,0.087,0.0490,0.800,-0.021
4.800,outbound,-94.643,-5.993,0.086,0.0482,0.800,-0.021
4.900,outbound,-94.565,-5.989,0.088,0.0428,0.758,-0.021
5.000,outbound,-94.482,-5.986,0.086,0.0412,0.758,-0.063
5.100,outbound,-94.401,-5.983,0.088,0.0390,0.800,0.063
5.200,outbound,-94.319,-5.979,0.087,0.0423,0.800,0.063
5.300,outbound,-94.237,-5.976,0.086,0.0403,0.800,0.063
5.400,outbound,-94.155,-5.975,0.086,0.0404,0.758,0.063
5.500,outbound,-94.078,-5.971,0.088,0.0402,0.758,0.063
5.600,outbound,-94.000,-5.967,0.089,0.0390,0.800,0.021
5.700,outbound,-93.918,-5.965,0.087,0.0411,0.800,0.063
5.800,outbound,-93.840,-5.961,0.087,0.0482,0.800,0.021
5.900,outbound,-93.759,-5.961,0.086,0.0446,0.800,0.105
6.000,outbound,-93.679,-5.956,0.086,0.0424,0.758,0.189
6.100,outbound,-93.599,-5.952,0.087,0.0460,0.800,0.147
6.200,outbound,-93.519,-5.950,0.088,0.0459,0.800,0.147
6.300,outbound,-93.437,-5.947,0.087,0.0495,0.800,0.147
6.400,outbound,-93.356,-5.945,0.087,0.0543,0.758,0.232
6.500,outbound,-93.277,-5.944,0.088,0.0569,0.800,0.189
6.600,outbound,-93.196,-5.939,0.087,0.0645,0.800,0.232
6.700,outbound,-93.117,-5.935,0.088,0.0664,0.800,0.232
6.800,outbound,-93.034,-5.928,0.087,0.0744,0.800,0.274
6.900,outbound,-92.954,-5.921,0.089,0.0806,0.758,0.189
7.000,outbound,-92.873,-5.916,0.088,0.0835,0.800,0.232
7.100,outbound,-92.793,-5.911,0.088,0.0885,0.800,0.274
7.200,outbound,-92.713,-5.904,0.087,0.1079,0.800,0.316
7.300,outbound,-92.632,-5.897,0.088,0.1108,0.800,0.316
7.400,outbound,-92.559,-5.890,0.088,0.1145,0.758,-0.021
7.500,outbound,-92.485,-5.883,0.090,0.1080,0.800,0.189
7.600,outbound,-92.403,-5.873,0.088,0.1040,0.800,0.189
7.700,outbound,-92.322,-5.865,0.089,0.1131,0.758,0.232
7.800,outbound,-92.241,-5.861,0.088,0.1190,0.800,0.274
7.900,outbound,-92.160,-5.853,0.088,0.1310,0.800,0.274
8.000,outbound,-92.078,-5.843,0.089,0.1330,0.800,0.274
8.100,outbound,-91.995,-5.834,0.089,0.1389,0.758,0.274
8.200,outbound,-91.914,-5.828,0.089,0.1443,0.758,0.274
8.300,outbound,-91.833,-5.819,0.089,0.1533,0.800,0.232
8.400,outbound,-91.753,-5.810,0.089,0.1630,0.800,0.189
8.500,outbound,-91.672,-5.800,0.088,0.1744,0.800,0.232
8.600,outbound,-91.593,-5.788,0.089,0.1910,0.800,0.147
8.700,outbound,-91.514,-5.769,0.088,0.2041,0.800,0.232
8.800,outbound,-91.434,-5.752,0.088,0.2105,0.800,0.232
8.900,outbound,-91.352,-5.736,0.090,0.2170,0.758,0.232
9.000,outbound,-91.273,-5.721,0.089,0.2225,0.758,0.274
9.100,outbound,-91.195,-5.701,0.088,0.2282,0.800,0.232
9.200,outbound,-91.114,-5.685,0.088,0.2338,0.800,0.189
9.300,outbound,-91.033,-5.667,0.088,0.2428,0.800,0.232
9.400,outbound,-90.958,-5.647,0.087,0.2474,0.758,0.232
9.500,outbound,-90.880,-5.627,0.088,0.2465,0.800,0.105
9.600,outbound,-90.802,-5.608,0.087,0.2470,0.800,0.063
9.700,outbound,-90.723,-5.590,0.088,0.2459,0.758,0.147
9.800,outbound,-90.646,-5.572,0.086,0.2449,0.800,0.147
9.900,outbound,-90.570,-5.552,0.086,0.2542,0.800,0.105
10.000,outbound,-90.490,-5.531,0.085,0.2533,0.800,0.105
10.100,outbound,-90.409,-5.510,0.086,0.2589,0.758,0.105
10.200,outbound,-90.329,-5.491,0.086,0.2593,0.800,0.105
10.300,outbound,-90.250,-5.471,0.085,0.2619,0.758,0.000
10.400,outbound,-90.171,-5.451,0.085,0.2596,0.800,-0.021
10.500,outbound,-90.092,-5.429,0.085,0.2582,0.800,0.063
10.600,outbound,-90.012,-5.410,0.085,0.2575,0.758,0.063
10.700,outbound,-89.936,-5.390,0.085,0.2556,0.758,0.021
10.800,outbound,-89.860,-5.370,0.084,0.2556,0.758,0.021
10.900,outbound,-89.784,-5.350,0.085,0.2573,0.800,0.063
11.000,outbound,-89.705,-5.331,0.084,0.2554,0.758,0.063
11.100,outbound,-89.625,-5.311,0.084,0.2613,0.800,0.147
11.200,outbound,-89.548,-5.291,0.084,0.2614,0.800,0.147
11.300,outbound,-89.469,-5.268,0.083,0.2670,0.758,0.232
11.400,outbound,-89.391,-5.247,0.083,0.2719,0.800,0.232
11.500,outbound,-89.311,-5.226,0.082,0.2764,0.800,0.189
11.600,outbound,-89.233,-5.202,0.083,0.2776,0.800,0.105
11.700,outbound,-89.155,-5.181,0.084,0.2786,0.800,0.147
11.800,outbound,-89.075,-5.158,0.082,0.2833,0.800,0.105
11.900,outbound,-88.995,-5.136,0.082,0.2866,0.758,0.147
12.000,outbound,-88.917,-5.116,0.083,0.2882,0.758,0.063
12.100,outbound,-88.839,-5.095,0.083,0.2854,0.800,0.105
12.200,outbound,-88.761,-5.072,0.081,0.2882,0.800,0.147
12.300,outbound,-88.682,-5.049,0.082,0.2903,0.758,0.189
12.400,outbound,-88.604,-5.026,0.082,0.2923,0.800,0.232
