time,phase,gt_x,gt_y,gt_z,gt_yaw,cmd_lin,cmd_ang
0.100,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
0.200,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
0.300,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
0.400,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
0.500,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
0.600,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
0.700,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
0.800,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
0.900,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.000,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.100,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.200,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.300,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.400,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.500,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.600,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.700,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.800,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.900,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.000,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.100,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.200,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.300,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.400,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.500,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.600,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.700,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.800,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.900,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.000,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.100,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.200,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.300,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.400,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.500,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.600,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.700,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.800,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.900,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
4.000,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
4.100,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
4.200,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
4.300,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
4.400,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
4.500,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
4.600,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
4.700,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
4.800,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
4.900,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
5.000,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
5.100,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
5.200,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
5.300,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
5.400,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
5.500,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
5.600,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
5.700,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
5.800,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
5.900,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
6.000,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
6.100,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
6.200,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
6.300,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
6.400,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
6.500,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
6.600,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
6.700,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
6.800,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
6.900,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
7.000,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
7.100,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
7.200,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
7.300,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
7.400,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
7.500,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
7.600,outbound,-94.959,-6.007,0.086,0.0653,-0.250,0.000
7.700,outbound,-94.962,-6.008,0.086,0.0658,0.000,0.000
7.800,outbound,-94.962,-6.008,0.086,0.0658,0.000,0.000
7.900,outbound,-94.962,-6.008,0.086,0.0658,0.000,0.000
8.000,outbound,-94.962,-6.008,0.086,0.0658,0.000,0.000
8.100,outbound,-94.961,-6.008,0.086,0.0658,0.000,0.000
8.200,outbound,-94.961,-6.008,0.086,0.0658,0.000,0.000
8.300,outbound,-94.961,-6.008,0.086,0.0658,0.000,0.000
8.400,outbound,-94.961,-6.008,0.086,0.0658,0.000,0.000
8.500,outbound,-94.961,-6.008,0.086,0.0658,0.000,0.000
8.600,outbound,-94.963,-6.008,0.086,0.0661,0.800,-0.126
8.700,outbound,-94.938,-6.007,0.088,0.0528,0.800,-0.126
8.800,outbound,-94.873,-6.006,0.087,0.0482,0.800,-0.126
8.900,outbound,-94.791,-6.004,0.086,0.0472,0.800,-0.126
9.000,outbound,-94.716,-6.004,0.088,0.0410,0.800,-0.126
9.100,outbound,-94.643,-6.001,0.087,0.0395,0.800,-0.126
9.200,outbound,-94.563,-6.000,0.088,0.0305,0.800,-0.126
9.300,outbound,-94.486,-5.998,0.086,0.0249,0.000,0.000
9.400,outbound,-94.451,-5.996,0.087,0.0101,0.000,0.000
9.500,outbound,-94.447,-5.996,0.086,0.0095,0.000,0.000
9.600,outbound,-94.447,-5.996,0.086,0.0096,0.000,0.000
9.700,outbound,-94.446,-5.996,0.086,0.0096,0.000,0.000
9.800,outbound,-94.445,-5.996,0.086,0.0096,0.000,0.000
9.900,outbound,-94.445,-5.996,0.086,0.0095,0.000,0.000
10.000,outbound,-94.444,-5.996,0.086,0.0095,0.000,0.000
10.100,outbound,-94.445,-5.996,0.086,0.0093,-0.250,0.000
10.200,outbound,-94.465,-5.996,0.087,0.0087,-0.250,0.000
10.300,outbound,-94.493,-5.996,0.087,0.0093,-0.250,0.000
10.400,outbound,-94.519,-5.997,0.087,0.0088,-0.250,0.000
10.500,outbound,-94.533,-5.998,0.087,0.0090,0.000,0.000
10.600,outbound,-94.533,-5.998,0.087,0.0089,0.000,0.000
10.700,outbound,-94.533,-5.998,0.087,0.0089,0.000,0.000
10.800,outbound,-94.532,-5.998,0.087,0.0089,0.000,0.000
10.900,outbound,-94.531,-5.998,0.087,0.0089,0.000,0.000
11.000,outbound,-94.530,-5.998,0.087,0.0089,0.000,0.000
11.100,outbound,-94.529,-5.998,0.087,0.0090,0.000,0.000
11.200,outbound,-94.528,-5.998,0.087,0.0090,0.000,0.000
11.300,outbound,-94.527,-5.998,0.087,0.0091,-0.250,0.000
11.400,outbound,-94.546,-5.997,0.087,0.0099,-0.250,0.000
11.500,outbound,-94.572,-5.998,0.087,0.0104,-0.250,0.000
11.600,outbound,-94.586,-5.998,0.087,0.0091,0.000,0.000
11.700,outbound,-94.587,-5.998,0.087,0.0091,0.000,0.000
11.800,outbound,-94.589,-5.998,0.087,0.0088,0.000,0.000
11.900,outbound,-94.590,-5.998,0.087,0.0088,0.000,0.000
12.000,outbound,-94.591,-5.998,0.087,0.0087,0.000,0.000
12.100,outbound,-94.593,-5.998,0.087,0.0087,0.000,0.000
12.200,outbound,-94.594,-5.998,0.087,0.0086,0.000,0.000
12.300,outbound,-94.596,-5.998,0.087,0.0086,0.000,0.000
12.400,outbound,-94.596,-5.999,0.087,0.0086,0.758,-0.042
