time,phase,gt_x,gt_y,gt_z,gt_yaw,cmd_lin,cmd_ang
0.100,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
0.200,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
0.300,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
0.400,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
0.500,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
0.600,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
0.700,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
0.800,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
0.900,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.000,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.100,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.200,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.300,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.400,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.500,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.600,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.700,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.800,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.900,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.000,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.100,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.200,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.300,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.400,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.500,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.600,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.700,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.800,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.900,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.000,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.100,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.200,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.300,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.400,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.500,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.600,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.700,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.800,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.900,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
4.000,outbound,-94.959,-6.007,0.086,0.0655,0.758,-0.063
4.100,outbound,-94.933,-6.006,0.087,0.0488,0.800,-0.063
4.200,outbound,-94.868,-6.003,0.086,0.0444,0.800,-0.063
4.300,outbound,-94.786,-6.001,0.086,0.0435,0.758,-0.063
4.400,outbound,-94.706,-5.999,0.087,0.0418,0.800,-0.063
4.500,outbound,-94.624,-5.996,0.087,0.0370,0.800,-0.063
4.600,outbound,-94.541,-5.993,0.087,0.0369,0.758,-0.063
4.700,outbound,-94.460,-5.991,0.086,0.0332,0.758,-0.063
4.800,outbound,-94.380,-5.990,0.087,0.0330,0.758,-0.063
4.900,outbound,-94.298,-5.989,0.086,0.0346,0.800,-0.021
5.000,outbound,-94.217,-5.987,0.088,0.0325,0.800,-0.021
5.100,outbound,-94.137,-5.984,0.086,0.0336,0.800,-0.021
5.200,outbound,-94.056,-5.983,0.088,0.0303,0.758,-0.063
5.300,outbound,-93.979,-5.981,0.087,0.0323,0.758,-0.021
5.400,outbound,-93.901,-5.981,0.088,0.0362,0.758,-0.021
5.500,outbound,-93.820,-5.979,0.086,0.0382,0.800,-0.021
5.600,outbound,-93.740,-5.976,0.086,0.0389,0.800,0.105
5.700,outbound,-93.666,-5.974,0.085,0.0392,0.758,0.105
5.800,outbound,-93.589,-5.972,0.086,0.0429,0.758,0.105
5.900,outbound,-93.509,-5.970,0.089,0.0393,0.800,0.189
6.000,outbound,-93.427,-5.969,0.086,0.0417,0.800,0.189
6.100,outbound,-93.342,-5.969,0.086,0.0439,0.758,0.105
6.200,outbound,-93.262,-5.967,0.086,0.0478,0.758,0.189
6.300,outbound,-93.184,-5.967,0.087,0.0544,0.800,0.232
6.400,outbound,-93.102,-5.963,0.087,0.0569,0.800,0.232
6.500,outbound,-93.018,-5.962,0.085,0.0595,0.800,0.189
6.600,outbound,-92.937,-5.960,0.088,0.0590,0.800,0.358
6.700,outbound,-92.855,-5.960,0.087,0.0658,0.800,0.358
6.800,outbound,-92.774,-5.954,0.086,0.0720,0.716,0.400
6.900,outbound,-92.698,-5.951,0.088,0.0853,0.758,0.400
7.000,outbound,-92.621,-5.947,0.088,0.0958,0.716,0.400
7.100,outbound,-92.545,-5.942,0.086,0.1063,0.716,0.400
7.200,outbound,-92.472,-5.938,0.088,0.1180,0.800,0.358
7.300,outbound,-92.399,-5.928,0.087,0.1198,0.716,0.400
7.400,outbound,-92.325,-5.922,0.088,0.1251,0.758,0.358
7.500,outbound,-92.248,-5.916,0.087,0.1312,0.800,0.358
7.600,outbound,-92.167,-5.908,0.086,0.1414,0.800,0.400
7.700,outbound,-92.086,-5.895,0.086,0.1542,0.758,0.400
7.800,outbound,-92.008,-5.884,0.088,0.1616,0.758,0.400
7.900,outbound,-91.929,-5.872,0.087,0.1700,0.800,0.358
8.000,outbound,-91.850,-5.860,0.087,0.1889,0.800,0.316
8.100,outbound,-91.774,-5.849,0.089,0.2079,0.800,0.358
8.200,outbound,-91.694,-5.833,0.088,0.2256,0.800,0.400
8.300,outbound,-91.615,-5.815,0.089,0.2398,0.800,0.400
8.400,outbound,-91.541,-5.792,0.089,0.2598,0.800,0.400
8.500,outbound,-91.469,-5.771,0.089,0.2693,0.800,0.400
8.600,outbound,-91.390,-5.751,0.089,0.2731,0.758,0.400
8.700,outbound,-91.313,-5.732,0.089,0.2832,0.800,0.400
8.800,outbound,-91.235,-5.713,0.089,0.2946,0.800,0.274
8.900,outbound,-91.157,-5.689,0.089,0.3024,0.800,0.274
9.000,outbound,-91.076,-5.666,0.088,0.3157,0.800,0.232
9.100,outbound,-90.996,-5.643,0.087,0.3140,0.716,0.232
9.200,outbound,-90.920,-5.617,0.086,0.3215,0.758,0.232
9.300,outbound,-90.845,-5.592,0.088,0.3192,0.758,-0.274
9.400,outbound,-90.768,-5.568,0.088,0.3112,0.800,-0.274
9.500,outbound,-90.689,-5.545,0.086,0.3032,0.800,-0.147
9.600,outbound,-90.611,-5.522,0.086,0.2958,0.800,-0.189
9.700,outbound,-90.533,-5.498,0.086,0.2943,0.800,0.105
9.800,outbound,-90.454,-5.475,0.087,0.2972,0.758,0.105
9.900,outbound,-90.376,-5.451,0.086,0.3017,0.758,0.063
10.000,outbound,-90.300,-5.429,0.086,0.3016,0.800,0.063
10.100,outbound,-90.220,-5.406,0.085,0.3026,0.800,0.000
10.200,outbound,-90.142,-5.378,0.084,0.3013,0.800,0.000
10.300,outbound,-90.064,-5.355,0.084,0.3071,0.758,-0.021
10.400,outbound,-89.988,-5.332,0.085,0.3077,0.758,-0.063
10.500,outbound,-89.912,-5.309,0.085,0.3062,0.800,-0.063
10.600,outbound,-89.835,-5.282,0.085,0.3050,0.800,0.021
10.700,outbound,-89.756,-5.257,0.084,0.3052,0.800,0.000
10.800,outbound,-89.679,-5.236,0.084,0.3049,0.758,-0.105
10.900,outbound,-89.610,-5.214,0.084,0.2999,0.758,-0.147
11.000,outbound,-89.537,-5.194,0.085,0.2966,0.800,-0.147
11.100,outbound,-89.459,-5.171,0.083,0.2943,0.800,-0.147
11.200,outbound,-89.381,-5.147,0.085,0.2898,0.758,-0.189
11.300,outbound,-89.304,-5.123,0.084,0.2885,0.758,-0.232
11.400,outbound,-89.227,-5.102,0.085,0.2798,0.800,-0.232
11.500,outbound,-89.151,-5.079,0.084,0.2809,0.800,-0.232
11.600,outbound,-89.071,-5.055,0.083,0.2803,0.800,-0.147
11.700,outbound,-88.991,-5.035,0.081,0.2781,0.800,-0.189
11.800,outbound,-88.915,-5.015,0.084,0.2722,0.800,-0.063
11.900,outbound,-88.837,-4.993,0.084,0.2714,0.758,-0.232
12.000,outbound,-88.760,-4.972,0.083,0.2654,0.758,-0.105
12.100,outbound,-88.683,-4.952,0.083,0.2616,0.800,-0.105
12.200,outbound,-88.605,-4.929,0.083,0.2561,0.758,-0.147
12.300,outbound,-88.528,-4.910,0.082,0.2535,0.758,-0.147
