time,phase,gt_x,gt_y,gt_z,gt_yaw,cmd_lin,cmd_ang
0.100,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
0.200,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
0.300,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
0.400,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
0.500,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
0.600,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
0.700,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
0.800,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
0.900,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.000,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.100,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.200,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.300,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.400,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.500,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.600,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.700,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.800,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.900,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.000,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.100,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.200,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.300,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.400,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.500,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.600,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.700,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.800,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.900,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.000,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.100,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.200,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.300,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.400,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.500,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.600,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.700,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.800,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.900,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
4.000,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
4.100,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
4.200,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
4.300,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
4.400,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
4.500,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
4.600,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
4.700,outbound,-94.950,-6.007,0.086,0.0633,0.800,-0.275
4.800,outbound,-94.908,-6.003,0.087,0.0568,0.800,-0.253
4.900,outbound,-94.832,-5.999,0.088,0.0506,0.800,-0.243
5.000,outbound,-94.749,-5.996,0.087,0.0428,0.800,-0.236
5.100,outbound,-94.666,-5.992,0.087,0.0340,0.800,-0.195
5.200,outbound,-94.584,-5.985,0.088,0.0313,0.800,-0.222
5.300,outbound,-94.500,-5.982,0.086,0.0208,0.800,-0.243
5.400,outbound,-94.416,-5.980,0.085,0.0166,0.800,-0.050
5.500,outbound,-94.333,-5.976,0.086,0.0172,0.800,0.228
5.600,outbound,-94.254,-5.976,0.089,0.0194,0.800,-0.352
5.700,outbound,-94.173,-5.978,0.087,0.0118,0.800,-0.114
5.800,outbound,-94.095,-5.975,0.089,0.0156,0.800,0.240
5.900,outbound,-94.016,-5.976,0.087,0.0158,0.800,0.520
6.000,outbound,-93.932,-5.975,0.087,0.0232,0.800,0.063
6.100,outbound,-93.851,-5.973,0.087,0.0308,0.800,0.524
6.200,outbound,-93.769,-5.972,0.088,0.0457,0.783,0.889
6.300,outbound,-93.690,-5.969,0.085,0.0664,0.800,-0.022
6.400,outbound,-93.612,-5.963,0.086,0.0697,0.800,0.237
6.500,outbound,-93.531,-5.961,0.087,0.0778,0.800,0.551
6.600,outbound,-93.450,-5.953,0.086,0.0961,0.800,0.753
6.700,outbound,-93.370,-5.946,0.087,0.1125,0.800,0.842
6.800,outbound,-93.291,-5.939,0.088,0.1335,0.800,0.621
6.900,outbound,-93.209,-5.928,0.089,0.1546,0.800,0.713
7.000,outbound,-93.131,-5.919,0.088,0.1722,0.800,0.837
7.100,outbound,-93.055,-5.907,0.088,0.1836,0.743,0.889
7.200,outbound,-92.977,-5.894,0.088,0.2000,0.793,0.889
7.300,outbound,-92.901,-5.882,0.088,0.2154,0.704,0.889
7.400,outbound,-92.830,-5.869,0.089,0.2294,0.635,0.889
7.500,outbound,-92.763,-5.858,0.089,0.2499,0.614,0.889
7.600,outbound,-92.700,-5.845,0.088,0.2718,0.400,0.889
7.700,outbound,-92.652,-5.834,0.089,0.2965,0.410,0.889
7.800,outbound,-92.605,-5.823,0.089,0.3242,0.424,0.889
7.900,outbound,-92.561,-5.809,0.090,0.3499,0.452,0.889
8.000,outbound,-92.516,-5.794,0.090,0.3772,0.800,0.567
8.100,outbound,-92.457,-5.769,0.090,0.3945,0.800,0.543
8.200,outbound,-92.385,-5.739,0.090,0.4105,0.800,0.616
8.300,outbound,-92.311,-5.708,0.091,0.4198,0.800,0.730
8.400,outbound,-92.237,-5.676,0.091,0.4476,0.300,0.913
8.500,outbound,-92.181,-5.649,0.089,0.4657,0.300,0.926
8.600,outbound,-92.145,-5.630,0.091,0.4934,0.300,0.948
8.700,outbound,-92.113,-5.612,0.090,0.5300,0.300,0.931
8.800,outbound,-92.083,-5.593,0.090,0.5608,0.300,0.910
8.900,outbound,-92.050,-5.570,0.092,0.5865,0.800,0.370
9.000,outbound,-91.992,-5.531,0.091,0.5932,0.800,0.312
9.100,outbound,-91.925,-5.486,0.091,0.6006,0.800,0.266
9.200,outbound,-91.856,-5.440,0.091,0.6066,0.800,0.366
9.300,outbound,-91.788,-5.392,0.091,0.6143,0.800,0.289
9.400,outbound,-91.721,-5.344,0.091,0.6188,0.800,-0.050
9.500,outbound,-91.654,-5.299,0.092,0.6141,0.800,-0.346
9.600,outbound,-91.585,-5.253,0.092,0.6045,0.800,-0.667
9.700,outbound,-91.518,-5.209,0.091,0.5769,0.735,-0.889
9.800,outbound,-91.452,-5.168,0.091,0.5397,0.635,-0.889
9.900,outbound,-91.393,-5.131,0.092,0.5168,0.518,0.889
10.000,outbound,-91.340,-5.102,0.090,0.5480,0.628,0.889
10.100,outbound,-91.283,-5.068,0.092,0.5747,0.800,0.759
10.200,outbound,-91.219,-5.025,0.092,0.5974,0.800,0.429
10.300,outbound,-91.151,-4.980,0.090,0.6088,0.800,0.121
10.400,outbound,-91.083,-4.930,0.092,0.6105,0.800,-0.119
10.500,outbound,-91.015,-4.882,0.092,0.6073,0.800,-0.358
10.600,outbound,-90.946,-4.835,0.092,0.5934,0.800,-0.557
10.700,outbound,-90.878,-4.789,0.091,0.5779,0.800,-0.697
10.800,outbound,-90.811,-4.746,0.092,0.5570,0.748,-0.889
10.900,outbound,-90.744,-4.706,0.091,0.5210,0.637,-0.889
11.000,outbound,-90.684,-4.670,0.092,0.4863,0.564,-0.889
11.100,outbound,-90.630,-4.638,0.091,0.4551,0.524,-0.889
11.200,outbound,-90.580,-4.614,0.092,0.4334,0.406,0.889
11.300,outbound,-90.535,-4.594,0.092,0.4633,0.462,0.889
11.400,outbound,-90.492,-4.573,0.091,0.4873,0.587,0.889
11.500,outbound,-90.444,-4.546,0.092,0.5166,0.716,0.889
11.600,outbound,-90.385,-4.514,0.092,0.5478,0.800,0.750
11.700,outbound,-90.318,-4.473,0.092,0.5682,0.800,0.483
11.800,outbound,-90.248,-4.432,0.092,0.5813,0.800,0.290
11.900,outbound,-90.179,-4.386,0.093,0.5884,0.800,0.016
12.000,outbound,-90.108,-4.340,0.092,0.5855,0.800,-0.240
12.100,outbound,-90.040,-4.295,0.092,0.5802,0.800,-0.440
12.200,outbound,-89.969,-4.250,0.091,0.5650,0.800,-0.623
12.300,outbound,-89.902,-4.207,0.093,0.5450,0.795,-0.889
12.400,outbound,-89.838,-4.168,0.091,0.5135,0.685,-0.889
