time,phase,gt_x,gt_y,gt_z,gt_yaw,cmd_lin,cmd_ang
0.100,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
0.200,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
0.300,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
0.400,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
0.500,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
0.600,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
0.700,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
0.800,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
0.900,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.000,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.100,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.200,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.300,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.400,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.500,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.600,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.700,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.800,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
1.900,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.000,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.100,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.200,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.300,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.400,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.500,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.600,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.700,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.800,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
2.900,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.000,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.100,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.200,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.300,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.400,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.500,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
3.600,outbound,-94.958,-6.007,0.086,0.0644,0.800,-0.063
3.700,outbound,-94.926,-6.006,0.086,0.0514,0.800,-0.021
3.800,outbound,-94.857,-6.002,0.087,0.0488,0.758,-0.021
3.900,outbound,-94.776,-6.000,0.086,0.0476,0.758,-0.021
4.000,outbound,-94.695,-5.996,0.088,0.0481,0.758,-0.021
4.100,outbound,-94.616,-5.992,0.088,0.0431,0.800,-0.063
4.200,outbound,-94.536,-5.989,0.087,0.0422,0.800,0.063
4.300,outbound,-94.453,-5.986,0.086,0.0414,0.758,0.063
4.400,outbound,-94.373,-5.983,0.086,0.0400,0.758,0.063
4.500,outbound,-94.292,-5.981,0.088,0.0411,0.758,0.063
4.600,outbound,-94.212,-5.979,0.088,0.0393,0.800,0.147
4.700,outbound,-94.131,-5.977,0.086,0.0352,0.800,0.189
4.800,outbound,-94.054,-5.971,0.088,0.0454,0.758,0.063
4.900,outbound,-93.972,-5.970,0.087,0.0480,0.758,0.147
5.000,outbound,-93.892,-5.964,0.088,0.0538,0.800,0.147
5.100,outbound,-93.816,-5.958,0.087,0.0577,0.800,0.147
5.200,outbound,-93.739,-5.957,0.086,0.0628,0.758,0.232
5.300,outbound,-93.657,-5.955,0.087,0.0707,0.800,0.232
5.400,outbound,-93.575,-5.951,0.088,0.0733,0.800,0.316
5.500,outbound,-93.497,-5.948,0.086,0.0798,0.758,0.316
5.600,outbound,-93.416,-5.943,0.087,0.0844,0.800,0.189
5.700,outbound,-93.335,-5.937,0.087,0.0873,0.758,0.274
5.800,outbound,-93.257,-5.932,0.087,0.0899,0.800,0.316
5.900,outbound,-93.176,-5.926,0.088,0.0955,0.800,0.316
6.000,outbound,-93.095,-5.921,0.089,0.1015,0.800,0.274
6.100,outbound,-93.012,-5.915,0.087,0.1137,0.800,0.316
6.200,outbound,-92.931,-5.907,0.088,0.1225,0.800,0.400
6.300,outbound,-92.850,-5.898,0.089,0.1291,0.800,0.400
6.400,outbound,-92.767,-5.888,0.088,0.1436,0.758,0.400
6.500,outbound,-92.687,-5.876,0.090,0.1544,0.758,0.358
6.600,outbound,-92.610,-5.866,0.088,0.1660,0.800,0.400
6.700,outbound,-92.534,-5.855,0.091,0.1720,0.758,0.400
6.800,outbound,-92.458,-5.842,0.089,0.1806,0.800,0.147
6.900,outbound,-92.386,-5.829,0.091,0.1817,0.800,0.147
7.000,outbound,-92.312,-5.818,0.091,0.1824,0.758,0.147
7.100,outbound,-92.238,-5.802,0.089,0.1921,0.800,0.147
7.200,outbound,-92.159,-5.787,0.089,0.1933,0.758,0.105
7.300,outbound,-92.081,-5.772,0.090,0.2035,0.800,0.147
7.400,outbound,-92.004,-5.758,0.091,0.2035,0.800,0.274
7.500,outbound,-91.924,-5.743,0.090,0.2086,0.800,0.232
7.600,outbound,-91.845,-5.734,0.091,0.2172,0.758,0.358
7.700,outbound,-91.767,-5.721,0.090,0.2382,0.800,0.400
7.800,outbound,-91.689,-5.706,0.090,0.2439,0.800,0.400
7.900,outbound,-91.610,-5.690,0.091,0.2586,0.800,0.358
8.000,outbound,-91.532,-5.669,0.090,0.2708,0.758,0.316
8.100,outbound,-91.452,-5.645,0.089,0.2762,0.800,0.274
8.200,outbound,-91.373,-5.622,0.090,0.2806,0.800,0.316
8.300,outbound,-91.294,-5.599,0.090,0.2914,0.800,0.274
8.400,outbound,-91.213,-5.573,0.089,0.3012,0.800,0.189
8.500,outbound,-91.133,-5.552,0.089,0.3108,0.800,0.189
8.600,outbound,-91.054,-5.527,0.088,0.3158,0.758,0.232
8.700,outbound,-90.977,-5.503,0.089,0.3245,0.800,0.232
8.800,outbound,-90.898,-5.476,0.088,0.3308,0.800,0.189
8.900,outbound,-90.820,-5.450,0.089,0.3340,0.800,0.189
9.000,outbound,-90.743,-5.424,0.089,0.3352,0.758,0.189
9.100,outbound,-90.664,-5.396,0.088,0.3429,0.800,0.274
9.200,outbound,-90.589,-5.368,0.088,0.3468,0.800,0.358
9.300,outbound,-90.513,-5.340,0.088,0.3545,0.800,0.316
9.400,outbound,-90.436,-5.312,0.087,0.3655,0.800,0.358
9.500,outbound,-90.358,-5.279,0.087,0.3766,0.800,0.316
9.600,outbound,-90.281,-5.251,0.088,0.3833,0.800,0.274
9.700,outbound,-90.206,-5.221,0.087,0.3899,0.800,0.316
9.800,outbound,-90.132,-5.189,0.086,0.4003,0.758,0.358
9.900,outbound,-90.059,-5.158,0.087,0.4051,0.758,0.316
10.000,outbound,-89.984,-5.127,0.087,0.4126,0.800,0.316
10.100,outbound,-89.908,-5.094,0.087,0.4186,0.758,0.358
10.200,outbound,-89.832,-5.061,0.085,0.4281,0.758,0.400
10.300,outbound,-89.759,-5.029,0.086,0.4366,0.758,0.358
10.400,outbound,-89.687,-4.994,0.087,0.4460,0.758,0.316
10.500,outbound,-89.613,-4.962,0.086,0.4551,0.800,0.358
10.600,outbound,-89.538,-4.926,0.086,0.4688,0.800,0.274
10.700,outbound,-89.464,-4.890,0.087,0.4739,0.800,0.232
10.800,outbound,-89.391,-4.852,0.086,0.4769,0.800,0.274
10.900,outbound,-89.317,-4.813,0.087,0.4859,0.800,0.358
11.000,outbound,-89.246,-4.776,0.087,0.4967,0.758,0.358
11.100,outbound,-89.177,-4.743,0.086,0.5029,0.800,0.400
11.200,outbound,-89.106,-4.705,0.088,0.5114,0.758,0.400
11.300,outbound,-89.037,-4.665,0.087,0.5196,0.800,0.316
11.400,outbound,-88.969,-4.625,0.087,0.5229,0.800,0.358
11.500,outbound,-88.896,-4.583,0.086,0.5302,0.800,0.358
11.600,outbound,-88.824,-4.544,0.087,0.5422,0.800,0.358
11.700,outbound,-88.759,-4.502,0.087,0.5507,0.758,0.400
11.800,outbound,-88.691,-4.463,0.088,0.5587,0.800,0.400
11.900,outbound,-88.620,-4.421,0.086,0.5698,0.800,0.316
12.000,outbound,-88.551,-4.379,0.087,0.5792,0.800,0.358
12.100,outbound,-88.483,-4.335,0.087,0.5899,0.758,0.316
12.200,outbound,-88.415,-4.294,0.087,0.5976,0.800,0.400
12.300,outbound,-88.350,-4.248,0.087,0.6087,0.758,0.400
12.400,outbound,-88.286,-4.201,0.088,0.6168,0.800,0.400
