# timestamp x y z qx qy qz qw
1351446669.681901 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1351446670.081804 0.016031 -0.005605 -0.004442 -0.000172 -0.000115 -0.000440 1.000000
1351446670.481746 -0.000972 0.024667 -0.002181 -0.000083 0.000447 -0.000116 1.000000
1351446670.881679 0.006771 0.001054 0.000086 -0.000035 0.000190 -0.001137 0.999999
1351446671.281619 0.004555 -0.001476 -0.003597 -0.000115 0.000062 -0.000929 1.000000
1351446671.681547 0.015230 0.005018 -0.000028 -0.000059 0.000124 0.000002 1.000000
1351446672.081502 0.020708 0.013681 -0.002713 -0.000096 0.000116 -0.000280 1.000000
1351446672.481433 0.002379 -0.000590 -0.001055 -0.000034 -0.001272 -0.001100 0.999999
1351446672.881343 0.015614 0.024337 -0.002363 -0.000166 -0.000710 0.000330 1.000000
1351446673.281291 0.036748 0.003977 -0.003344 -0.000069 -0.000015 0.000179 1.000000
1351446673.681222 0.027830 0.014532 0.001828 -0.000100 -0.000537 -0.000583 1.000000
1351446674.081157 0.016182 -0.003838 -0.000261 -0.000043 -0.001140 -0.001039 0.999999
1351446674.481116 0.030100 0.003191 -0.000845 -0.000028 -0.000211 -0.000074 1.000000
1351446674.881027 0.033804 -0.008535 -0.000947 -0.000006 -0.000145 -0.000906 1.000000
1351446675.280980 0.028810 0.001010 -0.002394 -0.000041 -0.000047 -0.001061 0.999999
1351446675.680895 0.013187 -0.005785 -0.003395 -0.000013 0.000188 -0.000673 1.000000
1351446676.080822 0.018175 0.006479 0.008106 -0.000119 -0.000886 -0.000561 0.999999
1351446676.480786 0.034306 -0.008007 -0.002037 -0.000104 -0.000210 -0.000061 1.000000
1351446676.880691 -0.003727 0.004493 -0.007805 -0.000084 0.000124 -0.000890 1.000000
1351446677.280638 0.025862 0.020342 0.020048 -0.000252 -0.001721 -0.001230 0.999998
1351446677.680568 0.013202 -0.005363 0.006845 -0.000129 -0.000894 -0.000939 0.999999
1351446678.080511 0.012631 -0.011604 0.003363 -0.000115 -0.000523 -0.001069 0.999999
1351446678.480437 0.007375 -0.006453 -0.002186 -0.000070 -0.000060 -0.000919 1.000000
1351446678.880375 0.016951 -0.003275 0.003786 -0.000127 -0.000535 -0.001609 0.999999
1351446679.280310 0.024116 -0.005639 0.008901 -0.000110 -0.000789 -0.001335 0.999999
1351446679.680253 0.018163 -0.007134 -0.003190 -0.000075 -0.000165 -0.000503 1.000000
1351446680.080168 0.020839 0.010455 -0.003191 -0.000081 -0.000117 -0.000873 1.000000
1351446680.480116 0.068647 0.065032 -0.000500 -0.000181 -0.000519 -0.002858 0.999996
1351446680.880043 0.015829 0.021810 -0.003474 -0.000190 -0.000322 -0.001621 0.999999
1351446681.280014 0.033869 0.020854 0.012854 -0.000265 -0.001443 -0.001650 0.999998
1351446681.679919 0.012602 0.032265 -0.003970 -0.000116 -0.000222 -0.001173 0.999999
1351446682.079851 0.034526 0.013306 0.000121 -0.000096 -0.000305 -0.000402 1.000000
1351446682.479784 0.010219 0.002715 -0.002212 -0.000060 -0.000119 -0.000474 1.000000
1351446682.879719 0.021773 0.007699 -0.001736 -0.000078 -0.000220 -0.000631 1.000000
1351446683.279654 0.022858 -0.001734 0.004583 -0.000193 -0.000867 -0.001237 0.999999
1351446683.679589 0.050539 -0.019555 -0.114856 0.001229 0.004832 -0.000912 0.999987
1351446684.079524 0.030472 -0.060382 -0.059829 0.000698 0.002554 -0.002498 0.999993
1351446684.479458 0.010153 0.003595 -0.005723 -0.000113 -0.000314 -0.001243 0.999999
1351446684.879388 0.043515 -0.022120 -0.103227 0.000279 0.002831 -0.001318 0.999995
1351446685.279327 0.019455 0.007645 -0.003802 -0.000041 -0.000137 -0.001450 0.999999
1351446685.679264 0.013899 -0.000826 -0.003160 0.000016 -0.000054 -0.002331 0.999997
1351446686.079195 0.000853 -0.005007 0.000108 0.000082 0.000205 -0.001463 0.999999
1351446686.479129 0.027460 -0.007283 -0.019289 0.000086 0.000421 -0.001683 0.999998
1351446686.879089 0.030657 0.016475 -0.004825 -0.000061 -0.000118 -0.002190 0.999998
1351446687.279004 0.016946 -0.015745 -0.003136 -0.000009 0.000096 -0.001027 0.999999
