# timestamp x y z qx qy qz qw
1351446669.689580 76.310000 108.701644 -3.253837 -0.022181 -0.020090 -0.187629 0.981784
1351446670.081885 76.309121 108.701782 -3.253838 -0.022130 -0.023122 -0.187540 0.981735
1351446670.481691 76.319027 108.699647 -3.253579 -0.022194 -0.016151 -0.185676 0.982228
1351446670.881606 76.311093 108.701401 -3.253806 -0.021978 -0.020198 -0.187528 0.981806
1351446671.281913 76.310179 108.701604 -3.253832 -0.021721 -0.019770 -0.187532 0.981819
1351446671.681506 76.314315 108.700686 -3.253714 -0.021719 -0.018864 -0.186507 0.982032
1351446672.081888 76.316539 108.700195 -3.253650 -0.021552 -0.018789 -0.186546 0.982030
1351446672.481667 76.309165 108.701778 -3.253838 -0.021460 -0.028890 -0.188152 0.981480
1351446672.881494 76.318394 108.699788 -3.253597 -0.021740 -0.024827 -0.185636 0.982064
1351446673.281914 76.324545 108.698432 -3.253422 -0.021265 -0.024618 -0.186172 0.981979
1351446673.681546 76.321683 108.699069 -3.253504 -0.021392 -0.026056 -0.187727 0.981642
1351446674.081902 76.318425 108.699791 -3.253597 -0.021436 -0.028632 -0.186622 0.981781
1351446674.481672 76.326556 108.697997 -3.253365 -0.021514 -0.025021 -0.186199 0.981958
1351446674.881444 76.331991 108.696799 -3.253210 -0.021238 -0.024223 -0.188051 0.981631
1351446675.281851 76.331026 108.697013 -3.253237 -0.021041 -0.020923 -0.188064 0.981708
1351446675.681636 76.331026 108.697013 -3.253237 -0.021232 -0.018265 -0.188090 0.981752
1351446676.082329 76.322740 108.698857 -3.253474 -0.021802 -0.025300 -0.188207 0.981561
1351446676.481791 76.322399 108.698939 -3.253484 -0.022065 -0.028004 -0.186738 0.981763
1351446676.881717 76.334021 108.696366 -3.253152 -0.021795 -0.017672 -0.188170 0.981736
1351446677.281610 76.307180 108.702163 -3.253840 -0.022286 -0.031729 -0.188113 0.981382
1351446677.681442 76.296244 108.703906 -3.253848 -0.022019 -0.031395 -0.188078 0.981405
1351446678.080342 76.307763 108.702075 -3.253840 -0.022119 -0.025991 -0.188241 0.981530
1351446678.481440 76.307620 108.702098 -3.253840 -0.021795 -0.022263 -0.188340 0.981610
1351446678.882119 76.300031 108.703308 -3.253845 -0.021869 -0.024722 -0.189477 0.981330
1351446679.282339 76.296419 108.703885 -3.253848 -0.021701 -0.026778 -0.189174 0.981338
1351446679.681649 76.306901 108.702220 -3.253840 -0.021687 -0.017602 -0.187931 0.981785
