# timestamp x y z qx qy qz qw
1351446669.681901 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1351446670.081804 0.016030 -0.005600 -0.004442 0.000000 0.000000 -0.000439 1.000000
1351446670.481746 -0.000973 0.024677 -0.002181 0.000000 0.000000 -0.000114 1.000000
1351446670.881679 0.006769 0.001068 0.000086 0.000000 0.000000 -0.001135 0.999999
1351446671.281619 0.004552 -0.001458 -0.003597 0.000000 0.000000 -0.000926 1.000000
1351446671.681547 0.015227 0.005042 -0.000028 0.000000 0.000000 0.000006 1.000000
1351446672.081502 0.020704 0.013709 -0.002713 0.000000 0.000000 -0.000275 1.000000
1351446672.481433 0.002374 -0.000557 -0.001055 0.000000 0.000000 -0.001095 0.999999
1351446672.881343 0.015608 0.024374 -0.002363 0.000000 0.000000 0.000337 1.000000
1351446673.281291 0.036742 0.004019 -0.003344 0.000000 0.000000 0.000186 1.000000
1351446673.681222 0.027822 0.014579 0.001828 0.000000 0.000000 -0.000576 1.000000
1351446674.081157 0.016174 -0.003787 -0.000261 0.000000 0.000000 -0.001031 0.999999
1351446674.481116 0.030091 0.003247 -0.000845 0.000000 0.000000 -0.000065 1.000000
1351446674.881027 0.033795 -0.008474 -0.000947 0.000000 0.000000 -0.000896 1.000000
1351446675.280980 0.028800 0.001076 -0.002394 0.000000 0.000000 -0.001050 0.999999
1351446675.680895 0.013176 -0.005715 -0.003395 0.000000 0.000000 -0.000662 1.000000
1351446676.080822 0.018163 0.006554 0.008106 0.000000 0.000000 -0.000549 1.000000
1351446676.480786 0.034294 -0.007927 -0.002037 0.000000 0.000000 -0.000049 1.000000
1351446676.880691 -0.003741 0.004577 -0.007805 0.000000 0.000000 -0.000876 1.000000
1351446677.280638 0.025848 0.020431 0.020048 0.000000 0.000000 -0.001216 0.999999
1351446677.680568 0.013187 -0.005270 0.006845 0.000000 0.000000 -0.000924 1.000000
1351446678.080511 0.012616 -0.011506 0.003363 0.000000 0.000000 -0.001053 0.999999
